"rt","stimulus","response","task","trial_type","trial_index","time_elapsed","internal_node_id","CB","tempID","age","sex","success","question_order","value","condition","key","correct"
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","40","108610","0.0-3.0-2.0-1.11","1","pe7l2asv0cml","27","女性","","","","","",""
"1540.0000000000146","<p style=""font-size: 48px"">>><>></p>","j","flanker_practice","html-keyboard-response","41","110151","0.0-3.0-2.0-2.11","1","pe7l2asv0cml","27","女性","","","","不一致","f","0"
"2403","それでは本番を行います。<br>準備ができたら「f」キーか「j」キーを押して課題を開始してください。","f","instruction","html-keyboard-response","42","112555","0.0-3.0-3.0","1","pe7l2asv0cml","27","女性","","","","","",""
"null","","null","","html-keyboard-response","43","113057","0.0-3.0-4.0-0.0","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","44","113559","0.0-3.0-4.0-1.0","1","pe7l2asv0cml","27","女性","","","","","",""
"912","<p style=""font-size: 48px"">>>>>></p>","f","flanker_main","html-keyboard-response","45","114471","0.0-3.0-4.0-2.0","1","pe7l2asv0cml","27","女性","","","","一致","j","0"
"null","","null","","html-keyboard-response","46","114976","0.0-3.0-4.0-0.1","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","47","115478","0.0-3.0-4.0-1.1","1","pe7l2asv0cml","27","女性","","","","","",""
"953","<p style=""font-size: 48px"">>><>></p>","j","flanker_main","html-keyboard-response","48","116433","0.0-3.0-4.0-2.1","1","pe7l2asv0cml","27","女性","","","","不一致","f","0"
"null","","null","","html-keyboard-response","49","116935","0.0-3.0-4.0-0.2","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","50","117437","0.0-3.0-4.0-1.2","1","pe7l2asv0cml","27","女性","","","","","",""
"1072","<p style=""font-size: 48px""><<<<<</p>","j","flanker_main","html-keyboard-response","51","118510","0.0-3.0-4.0-2.2","1","pe7l2asv0cml","27","女性","","","","一致","f","0"
"null","","null","","html-keyboard-response","52","119012","0.0-3.0-4.0-0.3","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","53","119514","0.0-3.0-4.0-1.3","1","pe7l2asv0cml","27","女性","","","","","",""
"697","<p style=""font-size: 48px"">--<--</p>","j","flanker_main","html-keyboard-response","54","120212","0.0-3.0-4.0-2.3","1","pe7l2asv0cml","27","女性","","","","中性","f","0"
"null","","null","","html-keyboard-response","55","120713","0.0-3.0-4.0-0.4","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","56","121216","0.0-3.0-4.0-1.4","1","pe7l2asv0cml","27","女性","","","","","",""
"759","<p style=""font-size: 48px"">--<--</p>","j","flanker_main","html-keyboard-response","57","121976","0.0-3.0-4.0-2.4","1","pe7l2asv0cml","27","女性","","","","中性","f","0"
"null","","null","","html-keyboard-response","58","122477","0.0-3.0-4.0-0.5","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","59","122979","0.0-3.0-4.0-1.5","1","pe7l2asv0cml","27","女性","","","","","",""
"703.9999999999854","<p style=""font-size: 48px""><<<<<</p>","j","flanker_main","html-keyboard-response","60","123685","0.0-3.0-4.0-2.5","1","pe7l2asv0cml","27","女性","","","","一致","f","0"
"null","","null","","html-keyboard-response","61","124187","0.0-3.0-4.0-0.6","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","62","124689","0.0-3.0-4.0-1.6","1","pe7l2asv0cml","27","女性","","","","","",""
"761","<p style=""font-size: 48px"">>><>></p>","j","flanker_main","html-keyboard-response","63","125450","0.0-3.0-4.0-2.6","1","pe7l2asv0cml","27","女性","","","","不一致","f","0"
"null","","null","","html-keyboard-response","64","125952","0.0-3.0-4.0-0.7","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","65","126454","0.0-3.0-4.0-1.7","1","pe7l2asv0cml","27","女性","","","","","",""
"751","<p style=""font-size: 48px"">>><>></p>","j","flanker_main","html-keyboard-response","66","127206","0.0-3.0-4.0-2.7","1","pe7l2asv0cml","27","女性","","","","不一致","f","0"
"null","","null","","html-keyboard-response","67","127708","0.0-3.0-4.0-0.8","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","68","128210","0.0-3.0-4.0-1.8","1","pe7l2asv0cml","27","女性","","","","","",""
"720","<p style=""font-size: 48px""><<<<<</p>","j","flanker_main","html-keyboard-response","69","128930","0.0-3.0-4.0-2.8","1","pe7l2asv0cml","27","女性","","","","一致","f","0"
"null","","null","","html-keyboard-response","70","129432","0.0-3.0-4.0-0.9","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","71","129934","0.0-3.0-4.0-1.9","1","pe7l2asv0cml","27","女性","","","","","",""
"759.0000000000291","<p style=""font-size: 48px"">-->--</p>","f","flanker_main","html-keyboard-response","72","130694","0.0-3.0-4.0-2.9","1","pe7l2asv0cml","27","女性","","","","中性","j","0"
"null","","null","","html-keyboard-response","73","131196","0.0-3.0-4.0-0.10","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","74","131697","0.0-3.0-4.0-1.10","1","pe7l2asv0cml","27","女性","","","","","",""
"893","<p style=""font-size: 48px"">--<--</p>","j","flanker_main","html-keyboard-response","75","132591","0.0-3.0-4.0-2.10","1","pe7l2asv0cml","27","女性","","","","中性","f","0"
"null","","null","","html-keyboard-response","76","133092","0.0-3.0-4.0-0.11","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","77","133594","0.0-3.0-4.0-1.11","1","pe7l2asv0cml","27","女性","","","","","",""
"892","<p style=""font-size: 48px"">>><>></p>","j","flanker_main","html-keyboard-response","78","134488","0.0-3.0-4.0-2.11","1","pe7l2asv0cml","27","女性","","","","不一致","f","0"
"null","","null","","html-keyboard-response","79","134989","0.0-3.0-4.0-0.12","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","80","135491","0.0-3.0-4.0-1.12","1","pe7l2asv0cml","27","女性","","","","","",""
"729","<p style=""font-size: 48px"">>>>>></p>","f","flanker_main","html-keyboard-response","81","136222","0.0-3.0-4.0-2.12","1","pe7l2asv0cml","27","女性","","","","一致","j","0"
"null","","null","","html-keyboard-response","82","136723","0.0-3.0-4.0-0.13","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","83","137225","0.0-3.0-4.0-1.13","1","pe7l2asv0cml","27","女性","","","","","",""
"706","<p style=""font-size: 48px"">-->--</p>","f","flanker_main","html-keyboard-response","84","137932","0.0-3.0-4.0-2.13","1","pe7l2asv0cml","27","女性","","","","中性","j","0"
"null","","null","","html-keyboard-response","85","138434","0.0-3.0-4.0-0.14","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","86","138936","0.0-3.0-4.0-1.14","1","pe7l2asv0cml","27","女性","","","","","",""
"588","<p style=""font-size: 48px"">-->--</p>","f","flanker_main","html-keyboard-response","87","139525","0.0-3.0-4.0-2.14","1","pe7l2asv0cml","27","女性","","","","中性","j","0"
"null","","null","","html-keyboard-response","88","140027","0.0-3.0-4.0-0.15","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","89","140528","0.0-3.0-4.0-1.15","1","pe7l2asv0cml","27","女性","","","","","",""
"589","<p style=""font-size: 48px"">>>>>></p>","f","flanker_main","html-keyboard-response","90","141118","0.0-3.0-4.0-2.15","1","pe7l2asv0cml","27","女性","","","","一致","j","0"
"null","","null","","html-keyboard-response","91","141620","0.0-3.0-4.0-0.16","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","92","142122","0.0-3.0-4.0-1.16","1","pe7l2asv0cml","27","女性","","","","","",""
"855","<p style=""font-size: 48px"">--<--</p>","j","flanker_main","html-keyboard-response","93","142978","0.0-3.0-4.0-2.16","1","pe7l2asv0cml","27","女性","","","","中性","f","0"
"null","","null","","html-keyboard-response","94","143480","0.0-3.0-4.0-0.17","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","95","143982","0.0-3.0-4.0-1.17","1","pe7l2asv0cml","27","女性","","","","","",""
"772","<p style=""font-size: 48px""><<<<<</p>","j","flanker_main","html-keyboard-response","96","144754","0.0-3.0-4.0-2.17","1","pe7l2asv0cml","27","女性","","","","一致","f","0"
"null","","null","","html-keyboard-response","97","145256","0.0-3.0-4.0-0.18","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","98","145757","0.0-3.0-4.0-1.18","1","pe7l2asv0cml","27","女性","","","","","",""
"798","<p style=""font-size: 48px"">>><>></p>","j","flanker_main","html-keyboard-response","99","146556","0.0-3.0-4.0-2.18","1","pe7l2asv0cml","27","女性","","","","不一致","f","0"
"null","","null","","html-keyboard-response","100","147057","0.0-3.0-4.0-0.19","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","101","147558","0.0-3.0-4.0-1.19","1","pe7l2asv0cml","27","女性","","","","","",""
"784","<p style=""font-size: 48px"">>><>></p>","j","flanker_main","html-keyboard-response","102","148343","0.0-3.0-4.0-2.19","1","pe7l2asv0cml","27","女性","","","","不一致","f","0"
"null","","null","","html-keyboard-response","103","148845","0.0-3.0-4.0-0.20","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","104","149347","0.0-3.0-4.0-1.20","1","pe7l2asv0cml","27","女性","","","","","",""
"680.9999999999709","<p style=""font-size: 48px"">--<--</p>","j","flanker_main","html-keyboard-response","105","150029","0.0-3.0-4.0-2.20","1","pe7l2asv0cml","27","女性","","","","中性","f","0"
"null","","null","","html-keyboard-response","106","150531","0.0-3.0-4.0-0.21","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","107","151033","0.0-3.0-4.0-1.21","1","pe7l2asv0cml","27","女性","","","","","",""
"720","<p style=""font-size: 48px"">-->--</p>","f","flanker_main","html-keyboard-response","108","151754","0.0-3.0-4.0-2.21","1","pe7l2asv0cml","27","女性","","","","中性","j","0"
"null","","null","","html-keyboard-response","109","152256","0.0-3.0-4.0-0.22","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","110","152758","0.0-3.0-4.0-1.22","1","pe7l2asv0cml","27","女性","","","","","",""
"1037","<p style=""font-size: 48px""><<><<</p>","f","flanker_main","html-keyboard-response","111","153796","0.0-3.0-4.0-2.22","1","pe7l2asv0cml","27","女性","","","","不一致","j","0"
"null","","null","","html-keyboard-response","112","154298","0.0-3.0-4.0-0.23","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","113","154800","0.0-3.0-4.0-1.23","1","pe7l2asv0cml","27","女性","","","","","",""
"643","<p style=""font-size: 48px"">>>>>></p>","f","flanker_main","html-keyboard-response","114","155443","0.0-3.0-4.0-2.23","1","pe7l2asv0cml","27","女性","","","","一致","j","0"
"null","","null","","html-keyboard-response","115","155944","0.0-3.0-4.0-0.24","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","116","156446","0.0-3.0-4.0-1.24","1","pe7l2asv0cml","27","女性","","","","","",""
"690","<p style=""font-size: 48px"">--<--</p>","j","flanker_main","html-keyboard-response","117","157136","0.0-3.0-4.0-2.24","1","pe7l2asv0cml","27","女性","","","","中性","f","0"
"null","","null","","html-keyboard-response","118","157637","0.0-3.0-4.0-0.25","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","119","158139","0.0-3.0-4.0-1.25","1","pe7l2asv0cml","27","女性","","","","","",""
"836","<p style=""font-size: 48px""><<><<</p>","f","flanker_main","html-keyboard-response","120","158976","0.0-3.0-4.0-2.25","1","pe7l2asv0cml","27","女性","","","","不一致","j","0"
"null","","null","","html-keyboard-response","121","159476","0.0-3.0-4.0-0.26","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","122","159978","0.0-3.0-4.0-1.26","1","pe7l2asv0cml","27","女性","","","","","",""
"621.9999999999709","<p style=""font-size: 48px"">>>>>></p>","f","flanker_main","html-keyboard-response","123","160602","0.0-3.0-4.0-2.26","1","pe7l2asv0cml","27","女性","","","","一致","j","0"
"null","","null","","html-keyboard-response","124","161102","0.0-3.0-4.0-0.27","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","125","161603","0.0-3.0-4.0-1.27","1","pe7l2asv0cml","27","女性","","","","","",""
"716","<p style=""font-size: 48px""><<><<</p>","f","flanker_main","html-keyboard-response","126","162320","0.0-3.0-4.0-2.27","1","pe7l2asv0cml","27","女性","","","","不一致","j","0"
"null","","null","","html-keyboard-response","127","162821","0.0-3.0-4.0-0.28","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","128","163323","0.0-3.0-4.0-1.28","1","pe7l2asv0cml","27","女性","","","","","",""
"687.9999999999709","<p style=""font-size: 48px"">--<--</p>","j","flanker_main","html-keyboard-response","129","164013","0.0-3.0-4.0-2.28","1","pe7l2asv0cml","27","女性","","","","中性","f","0"
"null","","null","","html-keyboard-response","130","164514","0.0-3.0-4.0-0.29","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","131","165016","0.0-3.0-4.0-1.29","1","pe7l2asv0cml","27","女性","","","","","",""
"966","<p style=""font-size: 48px"">>><>></p>","j","flanker_main","html-keyboard-response","132","165983","0.0-3.0-4.0-2.29","1","pe7l2asv0cml","27","女性","","","","不一致","f","0"
"null","","null","","html-keyboard-response","133","166485","0.0-3.0-4.0-0.30","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","134","166986","0.0-3.0-4.0-1.30","1","pe7l2asv0cml","27","女性","","","","","",""
"789","<p style=""font-size: 48px"">>>>>></p>","f","flanker_main","html-keyboard-response","135","167776","0.0-3.0-4.0-2.30","1","pe7l2asv0cml","27","女性","","","","一致","j","0"
"null","","null","","html-keyboard-response","136","168278","0.0-3.0-4.0-0.31","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","137","168780","0.0-3.0-4.0-1.31","1","pe7l2asv0cml","27","女性","","","","","",""
"720","<p style=""font-size: 48px""><<><<</p>","f","flanker_main","html-keyboard-response","138","169501","0.0-3.0-4.0-2.31","1","pe7l2asv0cml","27","女性","","","","不一致","j","0"
"null","","null","","html-keyboard-response","139","170002","0.0-3.0-4.0-0.32","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","140","170504","0.0-3.0-4.0-1.32","1","pe7l2asv0cml","27","女性","","","","","",""
"647","<p style=""font-size: 48px"">-->--</p>","f","flanker_main","html-keyboard-response","141","171152","0.0-3.0-4.0-2.32","1","pe7l2asv0cml","27","女性","","","","中性","j","0"
"null","","null","","html-keyboard-response","142","171654","0.0-3.0-4.0-0.33","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","143","172156","0.0-3.0-4.0-1.33","1","pe7l2asv0cml","27","女性","","","","","",""
"793.0000000000291","<p style=""font-size: 48px""><<<<<</p>","j","flanker_main","html-keyboard-response","144","172949","0.0-3.0-4.0-2.33","1","pe7l2asv0cml","27","女性","","","","一致","f","0"
"null","","null","","html-keyboard-response","145","173451","0.0-3.0-4.0-0.34","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","146","173952","0.0-3.0-4.0-1.34","1","pe7l2asv0cml","27","女性","","","","","",""
"621.0000000000291","<p style=""font-size: 48px"">-->--</p>","f","flanker_main","html-keyboard-response","147","174574","0.0-3.0-4.0-2.34","1","pe7l2asv0cml","27","女性","","","","中性","j","0"
"null","","null","","html-keyboard-response","148","175076","0.0-3.0-4.0-0.35","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","149","175578","0.0-3.0-4.0-1.35","1","pe7l2asv0cml","27","女性","","","","","",""
"779","<p style=""font-size: 48px""><<><<</p>","f","flanker_main","html-keyboard-response","150","176358","0.0-3.0-4.0-2.35","1","pe7l2asv0cml","27","女性","","","","不一致","j","0"
"null","","null","","html-keyboard-response","151","176860","0.0-3.0-4.0-0.36","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","152","177362","0.0-3.0-4.0-1.36","1","pe7l2asv0cml","27","女性","","","","","",""
"733","<p style=""font-size: 48px""><<><<</p>","f","flanker_main","html-keyboard-response","153","178096","0.0-3.0-4.0-2.36","1","pe7l2asv0cml","27","女性","","","","不一致","j","0"
"null","","null","","html-keyboard-response","154","178598","0.0-3.0-4.0-0.37","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","155","179099","0.0-3.0-4.0-1.37","1","pe7l2asv0cml","27","女性","","","","","",""
"788","<p style=""font-size: 48px"">>><>></p>","j","flanker_main","html-keyboard-response","156","179887","0.0-3.0-4.0-2.37","1","pe7l2asv0cml","27","女性","","","","不一致","f","0"
"null","","null","","html-keyboard-response","157","180389","0.0-3.0-4.0-0.38","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","158","180891","0.0-3.0-4.0-1.38","1","pe7l2asv0cml","27","女性","","","","","",""
"936","<p style=""font-size: 48px""><<<<<</p>","j","flanker_main","html-keyboard-response","159","181828","0.0-3.0-4.0-2.38","1","pe7l2asv0cml","27","女性","","","","一致","f","0"
"null","","null","","html-keyboard-response","160","182330","0.0-3.0-4.0-0.39","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","161","182832","0.0-3.0-4.0-1.39","1","pe7l2asv0cml","27","女性","","","","","",""
"744","<p style=""font-size: 48px""><<><<</p>","f","flanker_main","html-keyboard-response","162","183577","0.0-3.0-4.0-2.39","1","pe7l2asv0cml","27","女性","","","","不一致","j","0"
"null","","null","","html-keyboard-response","163","184079","0.0-3.0-4.0-0.40","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","164","184580","0.0-3.0-4.0-1.40","1","pe7l2asv0cml","27","女性","","","","","",""
"655","<p style=""font-size: 48px"">-->--</p>","f","flanker_main","html-keyboard-response","165","185236","0.0-3.0-4.0-2.40","1","pe7l2asv0cml","27","女性","","","","中性","j","0"
"null","","null","","html-keyboard-response","166","185738","0.0-3.0-4.0-0.41","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","167","186240","0.0-3.0-4.0-1.41","1","pe7l2asv0cml","27","女性","","","","","",""
"1422.999999999971","<p style=""font-size: 48px"">>><>></p>","j","flanker_main","html-keyboard-response","168","187664","0.0-3.0-4.0-2.41","1","pe7l2asv0cml","27","女性","","","","不一致","f","0"
"null","","null","","html-keyboard-response","169","188165","0.0-3.0-4.0-0.42","1","pe7l2asv0cml","27","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","170","188667","0.0-3.0-4.0-1.42","1","pe7l2asv0cml","27","女性","","","","","",""
"677","<p style=""font-size: 48px"">>>>>></p>","f","flanker_main","html-keyboard-response","171","189345","0.0-3.0-4.0-2.42","1","pe7l2asv0cml","27","女性","","","","一致","j","0"
"null","","null","","html-keyboard-response","172","189847","0.0-3.0-4.0-0.43","1","pe7l2asv0cml","27","女性","","","","","",""
