"rt","stimulus","response","task","trial_type","trial_index","time_elapsed","internal_node_id","CB","tempID","age","sex","success","question_order","value","condition","key","correct"
"null","","null","","html-keyboard-response","130","142054","0.0-3.0-4.0-0.29","1","ankhve299sa5","22","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","131","142555","0.0-3.0-4.0-1.29","1","ankhve299sa5","22","男性","","","","","",""
"473","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","132","143029","0.0-3.0-4.0-2.29","1","ankhve299sa5","22","男性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","133","143531","0.0-3.0-4.0-0.30","1","ankhve299sa5","22","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","134","144033","0.0-3.0-4.0-1.30","1","ankhve299sa5","22","男性","","","","","",""
"442","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","135","144476","0.0-3.0-4.0-2.30","1","ankhve299sa5","22","男性","","","","中性","j","1"
"null","","null","","html-keyboard-response","136","144978","0.0-3.0-4.0-0.31","1","ankhve299sa5","22","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","137","145480","0.0-3.0-4.0-1.31","1","ankhve299sa5","22","男性","","","","","",""
"691","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","138","146172","0.0-3.0-4.0-2.31","1","ankhve299sa5","22","男性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","139","146674","0.0-3.0-4.0-0.32","1","ankhve299sa5","22","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","140","147176","0.0-3.0-4.0-1.32","1","ankhve299sa5","22","男性","","","","","",""
"433","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","141","147610","0.0-3.0-4.0-2.32","1","ankhve299sa5","22","男性","","","","一致","j","1"
"null","","null","","html-keyboard-response","142","148112","0.0-3.0-4.0-0.33","1","ankhve299sa5","22","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","143","148614","0.0-3.0-4.0-1.33","1","ankhve299sa5","22","男性","","","","","",""
"491.9999999999709","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","144","149107","0.0-3.0-4.0-2.33","1","ankhve299sa5","22","男性","","","","一致","f","1"
"null","","null","","html-keyboard-response","145","149609","0.0-3.0-4.0-0.34","1","ankhve299sa5","22","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","146","150111","0.0-3.0-4.0-1.34","1","ankhve299sa5","22","男性","","","","","",""
"466","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","147","150578","0.0-3.0-4.0-2.34","1","ankhve299sa5","22","男性","","","","中性","j","1"
"null","","null","","html-keyboard-response","148","151080","0.0-3.0-4.0-0.35","1","ankhve299sa5","22","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","149","151581","0.0-3.0-4.0-1.35","1","ankhve299sa5","22","男性","","","","","",""
"464","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","150","152046","0.0-3.0-4.0-2.35","1","ankhve299sa5","22","男性","","","","一致","j","1"
"null","","null","","html-keyboard-response","151","152548","0.0-3.0-4.0-0.36","1","ankhve299sa5","22","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","152","153051","0.0-3.0-4.0-1.36","1","ankhve299sa5","22","男性","","","","","",""
"489","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","153","153540","0.0-3.0-4.0-2.36","1","ankhve299sa5","22","男性","","","","中性","j","1"
"null","","null","","html-keyboard-response","154","154042","0.0-3.0-4.0-0.37","1","ankhve299sa5","22","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","155","154544","0.0-3.0-4.0-1.37","1","ankhve299sa5","22","男性","","","","","",""
"521","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","156","155066","0.0-3.0-4.0-2.37","1","ankhve299sa5","22","男性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","157","155568","0.0-3.0-4.0-0.38","1","ankhve299sa5","22","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","158","156069","0.0-3.0-4.0-1.38","1","ankhve299sa5","22","男性","","","","","",""
"528","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","159","156598","0.0-3.0-4.0-2.38","1","ankhve299sa5","22","男性","","","","中性","j","1"
"null","","null","","html-keyboard-response","160","157100","0.0-3.0-4.0-0.39","1","ankhve299sa5","22","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","161","157602","0.0-3.0-4.0-1.39","1","ankhve299sa5","22","男性","","","","","",""
"430","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","162","158032","0.0-3.0-4.0-2.39","1","ankhve299sa5","22","男性","","","","中性","j","1"
"null","","null","","html-keyboard-response","163","158534","0.0-3.0-4.0-0.40","1","ankhve299sa5","22","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","164","159036","0.0-3.0-4.0-1.40","1","ankhve299sa5","22","男性","","","","","",""
"507","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","165","159544","0.0-3.0-4.0-2.40","1","ankhve299sa5","22","男性","","","","中性","j","1"
"null","","null","","html-keyboard-response","166","160046","0.0-3.0-4.0-0.41","1","ankhve299sa5","22","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","167","160548","0.0-3.0-4.0-1.41","1","ankhve299sa5","22","男性","","","","","",""
"414","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","168","160964","0.0-3.0-4.0-2.41","1","ankhve299sa5","22","男性","","","","中性","f","1"
"null","","null","","html-keyboard-response","169","161465","0.0-3.0-4.0-0.42","1","ankhve299sa5","22","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","170","161968","0.0-3.0-4.0-1.42","1","ankhve299sa5","22","男性","","","","","",""
"441","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","171","162410","0.0-3.0-4.0-2.42","1","ankhve299sa5","22","男性","","","","一致","j","1"
"null","","null","","html-keyboard-response","172","162912","0.0-3.0-4.0-0.43","1","ankhve299sa5","22","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","173","163414","0.0-3.0-4.0-1.43","1","ankhve299sa5","22","男性","","","","","",""
"406","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","174","163821","0.0-3.0-4.0-2.43","1","ankhve299sa5","22","男性","","","","中性","f","1"
"null","","null","","html-keyboard-response","175","164322","0.0-3.0-4.0-0.44","1","ankhve299sa5","22","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","176","164824","0.0-3.0-4.0-1.44","1","ankhve299sa5","22","男性","","","","","",""
"524","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","177","165350","0.0-3.0-4.0-2.44","1","ankhve299sa5","22","男性","","","","不一致","f","1"
