"rt","stimulus","response","task","trial_type","trial_index","time_elapsed","internal_node_id","CB","tempID","age","sex","success","question_order","value","condition","key","correct"
"null","","null","","html-keyboard-response","12","21957","0.0-3.0-2.0-0.2","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","13","22459","0.0-3.0-2.0-1.2","1","4elu330d5l4g","21","女性","","","","","",""
"520","<p style=""font-size: 48px"">>><>></p>","f","","html-keyboard-response","14","22979","0.0-3.0-2.0-2.2","1","4elu330d5l4g","21","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","15","23481","0.0-3.0-2.0-0.3","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","16","23983","0.0-3.0-2.0-1.3","1","4elu330d5l4g","21","女性","","","","","",""
"440","<p style=""font-size: 48px""><<<<<</p>","f","","html-keyboard-response","17","24423","0.0-3.0-2.0-2.3","1","4elu330d5l4g","21","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","18","24925","0.0-3.0-2.0-0.4","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","19","25426","0.0-3.0-2.0-1.4","1","4elu330d5l4g","21","女性","","","","","",""
"438.00000000000364","<p style=""font-size: 48px""><<><<</p>","f","","html-keyboard-response","20","25865","0.0-3.0-2.0-2.4","1","4elu330d5l4g","21","女性","","","","不一致","j","0"
"null","","null","","html-keyboard-response","21","26367","0.0-3.0-2.0-0.5","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","22","26868","0.0-3.0-2.0-1.5","1","4elu330d5l4g","21","女性","","","","","",""
"402","<p style=""font-size: 48px"">-->--</p>","j","","html-keyboard-response","23","27271","0.0-3.0-2.0-2.5","1","4elu330d5l4g","21","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","24","27772","0.0-3.0-2.0-0.6","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","25","28273","0.0-3.0-2.0-1.6","1","4elu330d5l4g","21","女性","","","","","",""
"411.00000000000364","<p style=""font-size: 48px"">--<--</p>","f","","html-keyboard-response","26","28685","0.0-3.0-2.0-2.6","1","4elu330d5l4g","21","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","27","29186","0.0-3.0-2.0-0.7","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","28","29688","0.0-3.0-2.0-1.7","1","4elu330d5l4g","21","女性","","","","","",""
"433","<p style=""font-size: 48px""><<<<<</p>","f","","html-keyboard-response","29","30122","0.0-3.0-2.0-2.7","1","4elu330d5l4g","21","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","30","30624","0.0-3.0-2.0-0.8","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","31","31125","0.0-3.0-2.0-1.8","1","4elu330d5l4g","21","女性","","","","","",""
"425","<p style=""font-size: 48px"">>>>>></p>","j","","html-keyboard-response","32","31552","0.0-3.0-2.0-2.8","1","4elu330d5l4g","21","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","33","32053","0.0-3.0-2.0-0.9","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","34","32555","0.0-3.0-2.0-1.9","1","4elu330d5l4g","21","女性","","","","","",""
"409","<p style=""font-size: 48px""><<><<</p>","f","","html-keyboard-response","35","32965","0.0-3.0-2.0-2.9","1","4elu330d5l4g","21","女性","","","","不一致","j","0"
"null","","null","","html-keyboard-response","36","33466","0.0-3.0-2.0-0.10","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","37","33968","0.0-3.0-2.0-1.10","1","4elu330d5l4g","21","女性","","","","","",""
"418","<p style=""font-size: 48px"">-->--</p>","j","","html-keyboard-response","38","34388","0.0-3.0-2.0-2.10","1","4elu330d5l4g","21","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","39","34889","0.0-3.0-2.0-0.11","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","40","35391","0.0-3.0-2.0-1.11","1","4elu330d5l4g","21","女性","","","","","",""
"414","<p style=""font-size: 48px"">>><>></p>","j","","html-keyboard-response","41","35807","0.0-3.0-2.0-2.11","1","4elu330d5l4g","21","女性","","","","不一致","f","0"
"1482","それでは本番を行います。<br>準備ができたら「f」キーか「j」キーを押して課題を開始してください。","f","instruction","html-keyboard-response","42","37290","0.0-3.0-3.0","1","4elu330d5l4g","21","女性","","","","","",""
"null","","null","","html-keyboard-response","43","37791","0.0-3.0-4.0-0.0","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","44","38293","0.0-3.0-4.0-1.0","1","4elu330d5l4g","21","女性","","","","","",""
"608.9999999999927","<p style=""font-size: 48px"">>><>></p>","f","","html-keyboard-response","45","38902","0.0-3.0-4.0-2.0","1","4elu330d5l4g","21","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","46","39404","0.0-3.0-4.0-0.1","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","47","39905","0.0-3.0-4.0-1.1","1","4elu330d5l4g","21","女性","","","","","",""
"377","<p style=""font-size: 48px"">-->--</p>","j","","html-keyboard-response","48","40282","0.0-3.0-4.0-2.1","1","4elu330d5l4g","21","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","49","40784","0.0-3.0-4.0-0.2","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","50","41285","0.0-3.0-4.0-1.2","1","4elu330d5l4g","21","女性","","","","","",""
"389.0000000000073","<p style=""font-size: 48px""><<><<</p>","f","","html-keyboard-response","51","41675","0.0-3.0-4.0-2.2","1","4elu330d5l4g","21","女性","","","","不一致","j","0"
"null","","null","","html-keyboard-response","52","42176","0.0-3.0-4.0-0.3","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","53","42678","0.0-3.0-4.0-1.3","1","4elu330d5l4g","21","女性","","","","","",""
"412","<p style=""font-size: 48px"">>>>>></p>","j","","html-keyboard-response","54","43091","0.0-3.0-4.0-2.3","1","4elu330d5l4g","21","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","55","43593","0.0-3.0-4.0-0.4","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","56","44095","0.0-3.0-4.0-1.4","1","4elu330d5l4g","21","女性","","","","","",""
"382","<p style=""font-size: 48px""><<><<</p>","f","","html-keyboard-response","57","44478","0.0-3.0-4.0-2.4","1","4elu330d5l4g","21","女性","","","","不一致","j","0"
"null","","null","","html-keyboard-response","58","44979","0.0-3.0-4.0-0.5","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","59","45481","0.0-3.0-4.0-1.5","1","4elu330d5l4g","21","女性","","","","","",""
"458.9999999999927","<p style=""font-size: 48px"">-->--</p>","j","","html-keyboard-response","60","45942","0.0-3.0-4.0-2.5","1","4elu330d5l4g","21","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","61","46443","0.0-3.0-4.0-0.6","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","62","46944","0.0-3.0-4.0-1.6","1","4elu330d5l4g","21","女性","","","","","",""
"445","<p style=""font-size: 48px"">--<--</p>","f","","html-keyboard-response","63","47391","0.0-3.0-4.0-2.6","1","4elu330d5l4g","21","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","64","47892","0.0-3.0-4.0-0.7","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","65","48394","0.0-3.0-4.0-1.7","1","4elu330d5l4g","21","女性","","","","","",""
"413.0000000000073","<p style=""font-size: 48px""><<<<<</p>","f","","html-keyboard-response","66","48809","0.0-3.0-4.0-2.7","1","4elu330d5l4g","21","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","67","49310","0.0-3.0-4.0-0.8","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","68","49812","0.0-3.0-4.0-1.8","1","4elu330d5l4g","21","女性","","","","","",""
"395","<p style=""font-size: 48px"">>><>></p>","j","","html-keyboard-response","69","50207","0.0-3.0-4.0-2.8","1","4elu330d5l4g","21","女性","","","","不一致","f","0"
"null","","null","","html-keyboard-response","70","50709","0.0-3.0-4.0-0.9","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","71","51211","0.0-3.0-4.0-1.9","1","4elu330d5l4g","21","女性","","","","","",""
"487","<p style=""font-size: 48px"">--<--</p>","f","","html-keyboard-response","72","51700","0.0-3.0-4.0-2.9","1","4elu330d5l4g","21","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","73","52202","0.0-3.0-4.0-0.10","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","74","52703","0.0-3.0-4.0-1.10","1","4elu330d5l4g","21","女性","","","","","",""
"406","<p style=""font-size: 48px"">-->--</p>","j","","html-keyboard-response","75","53109","0.0-3.0-4.0-2.10","1","4elu330d5l4g","21","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","76","53611","0.0-3.0-4.0-0.11","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","77","54112","0.0-3.0-4.0-1.11","1","4elu330d5l4g","21","女性","","","","","",""
"441","<p style=""font-size: 48px""><<<<<</p>","f","","html-keyboard-response","78","54553","0.0-3.0-4.0-2.11","1","4elu330d5l4g","21","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","79","55054","0.0-3.0-4.0-0.12","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","80","55556","0.0-3.0-4.0-1.12","1","4elu330d5l4g","21","女性","","","","","",""
"515","<p style=""font-size: 48px"">>><>></p>","f","","html-keyboard-response","81","56072","0.0-3.0-4.0-2.12","1","4elu330d5l4g","21","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","82","56573","0.0-3.0-4.0-0.13","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","83","57075","0.0-3.0-4.0-1.13","1","4elu330d5l4g","21","女性","","","","","",""
"475","<p style=""font-size: 48px"">--<--</p>","f","","html-keyboard-response","84","57551","0.0-3.0-4.0-2.13","1","4elu330d5l4g","21","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","85","58053","0.0-3.0-4.0-0.14","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","86","58555","0.0-3.0-4.0-1.14","1","4elu330d5l4g","21","女性","","","","","",""
"419.9999999999927","<p style=""font-size: 48px"">--<--</p>","f","","html-keyboard-response","87","58976","0.0-3.0-4.0-2.14","1","4elu330d5l4g","21","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","88","59476","0.0-3.0-4.0-0.15","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","89","59978","0.0-3.0-4.0-1.15","1","4elu330d5l4g","21","女性","","","","","",""
"368","<p style=""font-size: 48px"">>>>>></p>","j","","html-keyboard-response","90","60346","0.0-3.0-4.0-2.15","1","4elu330d5l4g","21","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","91","60848","0.0-3.0-4.0-0.16","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","92","61350","0.0-3.0-4.0-1.16","1","4elu330d5l4g","21","女性","","","","","",""
"394.0000000000073","<p style=""font-size: 48px"">-->--</p>","j","","html-keyboard-response","93","61745","0.0-3.0-4.0-2.16","1","4elu330d5l4g","21","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","94","62246","0.0-3.0-4.0-0.17","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","95","62748","0.0-3.0-4.0-1.17","1","4elu330d5l4g","21","女性","","","","","",""
"385.0000000000073","<p style=""font-size: 48px"">--<--</p>","f","","html-keyboard-response","96","63133","0.0-3.0-4.0-2.17","1","4elu330d5l4g","21","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","97","63635","0.0-3.0-4.0-0.18","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","98","64137","0.0-3.0-4.0-1.18","1","4elu330d5l4g","21","女性","","","","","",""
"408","<p style=""font-size: 48px"">>><>></p>","j","","html-keyboard-response","99","64546","0.0-3.0-4.0-2.18","1","4elu330d5l4g","21","女性","","","","不一致","f","0"
"null","","null","","html-keyboard-response","100","65047","0.0-3.0-4.0-0.19","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","101","65549","0.0-3.0-4.0-1.19","1","4elu330d5l4g","21","女性","","","","","",""
"402","<p style=""font-size: 48px""><<><<</p>","f","","html-keyboard-response","102","65952","0.0-3.0-4.0-2.19","1","4elu330d5l4g","21","女性","","","","不一致","j","0"
"null","","null","","html-keyboard-response","103","66454","0.0-3.0-4.0-0.20","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","104","66955","0.0-3.0-4.0-1.20","1","4elu330d5l4g","21","女性","","","","","",""
"417.99999999998545","<p style=""font-size: 48px"">-->--</p>","j","","html-keyboard-response","105","67374","0.0-3.0-4.0-2.20","1","4elu330d5l4g","21","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","106","67876","0.0-3.0-4.0-0.21","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","107","68378","0.0-3.0-4.0-1.21","1","4elu330d5l4g","21","女性","","","","","",""
"455","<p style=""font-size: 48px"">>>>>></p>","j","","html-keyboard-response","108","68834","0.0-3.0-4.0-2.21","1","4elu330d5l4g","21","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","109","69336","0.0-3.0-4.0-0.22","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","110","69838","0.0-3.0-4.0-1.22","1","4elu330d5l4g","21","女性","","","","","",""
"456","<p style=""font-size: 48px"">-->--</p>","j","","html-keyboard-response","111","70294","0.0-3.0-4.0-2.22","1","4elu330d5l4g","21","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","112","70795","0.0-3.0-4.0-0.23","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","113","71296","0.0-3.0-4.0-1.23","1","4elu330d5l4g","21","女性","","","","","",""
"397.00000000001455","<p style=""font-size: 48px""><<<<<</p>","f","","html-keyboard-response","114","71694","0.0-3.0-4.0-2.23","1","4elu330d5l4g","21","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","115","72195","0.0-3.0-4.0-0.24","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","116","72697","0.0-3.0-4.0-1.24","1","4elu330d5l4g","21","女性","","","","","",""
"413","<p style=""font-size: 48px""><<><<</p>","j","","html-keyboard-response","117","73112","0.0-3.0-4.0-2.24","1","4elu330d5l4g","21","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","118","73613","0.0-3.0-4.0-0.25","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","119","74115","0.0-3.0-4.0-1.25","1","4elu330d5l4g","21","女性","","","","","",""
"462.00000000001455","<p style=""font-size: 48px""><<<<<</p>","f","","html-keyboard-response","120","74579","0.0-3.0-4.0-2.25","1","4elu330d5l4g","21","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","121","75080","0.0-3.0-4.0-0.26","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","122","75582","0.0-3.0-4.0-1.26","1","4elu330d5l4g","21","女性","","","","","",""
"403","<p style=""font-size: 48px"">-->--</p>","j","","html-keyboard-response","123","75986","0.0-3.0-4.0-2.26","1","4elu330d5l4g","21","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","124","76486","0.0-3.0-4.0-0.27","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","125","76987","0.0-3.0-4.0-1.27","1","4elu330d5l4g","21","女性","","","","","",""
"421","<p style=""font-size: 48px""><<<<<</p>","f","","html-keyboard-response","126","77409","0.0-3.0-4.0-2.27","1","4elu330d5l4g","21","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","127","77911","0.0-3.0-4.0-0.28","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","128","78413","0.0-3.0-4.0-1.28","1","4elu330d5l4g","21","女性","","","","","",""
"406.00000000001455","<p style=""font-size: 48px"">-->--</p>","j","","html-keyboard-response","129","78820","0.0-3.0-4.0-2.28","1","4elu330d5l4g","21","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","130","79321","0.0-3.0-4.0-0.29","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","131","79823","0.0-3.0-4.0-1.29","1","4elu330d5l4g","21","女性","","","","","",""
"388","<p style=""font-size: 48px""><<<<<</p>","f","","html-keyboard-response","132","80211","0.0-3.0-4.0-2.29","1","4elu330d5l4g","21","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","133","80713","0.0-3.0-4.0-0.30","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","134","81214","0.0-3.0-4.0-1.30","1","4elu330d5l4g","21","女性","","","","","",""
"394","<p style=""font-size: 48px"">--<--</p>","f","","html-keyboard-response","135","81608","0.0-3.0-4.0-2.30","1","4elu330d5l4g","21","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","136","82109","0.0-3.0-4.0-0.31","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","137","82611","0.0-3.0-4.0-1.31","1","4elu330d5l4g","21","女性","","","","","",""
"374","<p style=""font-size: 48px"">>><>></p>","j","","html-keyboard-response","138","82987","0.0-3.0-4.0-2.31","1","4elu330d5l4g","21","女性","","","","不一致","f","0"
"null","","null","","html-keyboard-response","139","83488","0.0-3.0-4.0-0.32","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","140","83990","0.0-3.0-4.0-1.32","1","4elu330d5l4g","21","女性","","","","","",""
"438","<p style=""font-size: 48px""><<<<<</p>","f","","html-keyboard-response","141","84430","0.0-3.0-4.0-2.32","1","4elu330d5l4g","21","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","142","84931","0.0-3.0-4.0-0.33","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","143","85433","0.0-3.0-4.0-1.33","1","4elu330d5l4g","21","女性","","","","","",""
"383","<p style=""font-size: 48px"">>>>>></p>","j","","html-keyboard-response","144","85817","0.0-3.0-4.0-2.33","1","4elu330d5l4g","21","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","145","86319","0.0-3.0-4.0-0.34","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","146","86821","0.0-3.0-4.0-1.34","1","4elu330d5l4g","21","女性","","","","","",""
"450.99999999998545","<p style=""font-size: 48px"">>><>></p>","f","","html-keyboard-response","147","87274","0.0-3.0-4.0-2.34","1","4elu330d5l4g","21","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","148","87775","0.0-3.0-4.0-0.35","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","149","88276","0.0-3.0-4.0-1.35","1","4elu330d5l4g","21","女性","","","","","",""
"417.00000000001455","<p style=""font-size: 48px"">--<--</p>","f","","html-keyboard-response","150","88694","0.0-3.0-4.0-2.35","1","4elu330d5l4g","21","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","151","89196","0.0-3.0-4.0-0.36","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","152","89697","0.0-3.0-4.0-1.36","1","4elu330d5l4g","21","女性","","","","","",""
"405.99999999998545","<p style=""font-size: 48px""><<<<<</p>","f","","html-keyboard-response","153","90103","0.0-3.0-4.0-2.36","1","4elu330d5l4g","21","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","154","90604","0.0-3.0-4.0-0.37","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","155","91105","0.0-3.0-4.0-1.37","1","4elu330d5l4g","21","女性","","","","","",""
"376","<p style=""font-size: 48px"">>>>>></p>","j","","html-keyboard-response","156","91482","0.0-3.0-4.0-2.37","1","4elu330d5l4g","21","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","157","91984","0.0-3.0-4.0-0.38","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","158","92486","0.0-3.0-4.0-1.38","1","4elu330d5l4g","21","女性","","","","","",""
"504","<p style=""font-size: 48px""><<><<</p>","j","","html-keyboard-response","159","92992","0.0-3.0-4.0-2.38","1","4elu330d5l4g","21","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","160","93493","0.0-3.0-4.0-0.39","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","161","93995","0.0-3.0-4.0-1.39","1","4elu330d5l4g","21","女性","","","","","",""
"452","<p style=""font-size: 48px"">--<--</p>","f","","html-keyboard-response","162","94448","0.0-3.0-4.0-2.39","1","4elu330d5l4g","21","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","163","94950","0.0-3.0-4.0-0.40","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","164","95452","0.0-3.0-4.0-1.40","1","4elu330d5l4g","21","女性","","","","","",""
"524.9999999999854","<p style=""font-size: 48px"">>><>></p>","f","","html-keyboard-response","165","95978","0.0-3.0-4.0-2.40","1","4elu330d5l4g","21","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","166","96479","0.0-3.0-4.0-0.41","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","167","96981","0.0-3.0-4.0-1.41","1","4elu330d5l4g","21","女性","","","","","",""
"451","<p style=""font-size: 48px""><<<<<</p>","f","","html-keyboard-response","168","97433","0.0-3.0-4.0-2.41","1","4elu330d5l4g","21","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","169","97935","0.0-3.0-4.0-0.42","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","170","98437","0.0-3.0-4.0-1.42","1","4elu330d5l4g","21","女性","","","","","",""
"449","<p style=""font-size: 48px""><<><<</p>","j","","html-keyboard-response","171","98887","0.0-3.0-4.0-2.42","1","4elu330d5l4g","21","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","172","99388","0.0-3.0-4.0-0.43","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","173","99889","0.0-3.0-4.0-1.43","1","4elu330d5l4g","21","女性","","","","","",""
"481","<p style=""font-size: 48px"">--<--</p>","f","","html-keyboard-response","174","100371","0.0-3.0-4.0-2.43","1","4elu330d5l4g","21","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","175","100871","0.0-3.0-4.0-0.44","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","176","101373","0.0-3.0-4.0-1.44","1","4elu330d5l4g","21","女性","","","","","",""
"546","<p style=""font-size: 48px"">>><>></p>","f","","html-keyboard-response","177","101920","0.0-3.0-4.0-2.44","1","4elu330d5l4g","21","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","178","102421","0.0-3.0-4.0-0.45","1","4elu330d5l4g","21","女性","","","","","",""
