"rt","stimulus","response","task","trial_type","trial_index","time_elapsed","internal_node_id","CB","tempID","age","sex","success","question_order","value","condition","key","correct"
"null","","null","","html-keyboard-response","11","196534","0.0-5.0-2.0-0.1","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","12","197038","0.0-5.0-2.0-1.1","2","31h414f13x6x","24","男性","","","","","",""
"1042.1999999955297","<p style=""font-size: 48px""><<><<</p>","f","flanker_practice","html-keyboard-response","13","198081","0.0-5.0-2.0-2.1","2","31h414f13x6x","24","男性","","","","不一致","j","0"
"null","","null","","html-keyboard-response","14","198589","0.0-5.0-2.0-0.2","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","15","199092","0.0-5.0-2.0-1.2","2","31h414f13x6x","24","男性","","","","","",""
"592.1000000014901","<p style=""font-size: 48px"">>>>>></p>","j","flanker_practice","html-keyboard-response","16","199685","0.0-5.0-2.0-2.2","2","31h414f13x6x","24","男性","","","","一致","j","1"
"null","","null","","html-keyboard-response","17","200188","0.0-5.0-2.0-0.3","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","18","200691","0.0-5.0-2.0-1.3","2","31h414f13x6x","24","男性","","","","","",""
"593.6000000014901","<p style=""font-size: 48px"">-->--</p>","j","flanker_practice","html-keyboard-response","19","201286","0.0-5.0-2.0-2.3","2","31h414f13x6x","24","男性","","","","中性","j","1"
"null","","null","","html-keyboard-response","20","201794","0.0-5.0-2.0-0.4","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","21","202297","0.0-5.0-2.0-1.4","2","31h414f13x6x","24","男性","","","","","",""
"610.3000000044703","<p style=""font-size: 48px"">>><>></p>","j","flanker_practice","html-keyboard-response","22","202908","0.0-5.0-2.0-2.4","2","31h414f13x6x","24","男性","","","","不一致","f","0"
"null","","null","","html-keyboard-response","23","203416","0.0-5.0-2.0-0.5","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","24","203923","0.0-5.0-2.0-1.5","2","31h414f13x6x","24","男性","","","","","",""
"624.1000000014901","<p style=""font-size: 48px"">--<--</p>","f","flanker_practice","html-keyboard-response","25","204548","0.0-5.0-2.0-2.5","2","31h414f13x6x","24","男性","","","","中性","f","1"
"null","","null","","html-keyboard-response","26","205060","0.0-5.0-2.0-0.6","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","27","205564","0.0-5.0-2.0-1.6","2","31h414f13x6x","24","男性","","","","","",""
"542.7000000029802","<p style=""font-size: 48px""><<<<<</p>","f","flanker_practice","html-keyboard-response","28","206108","0.0-5.0-2.0-2.6","2","31h414f13x6x","24","男性","","","","一致","f","1"
"null","","null","","html-keyboard-response","29","206620","0.0-5.0-2.0-0.7","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","30","207129","0.0-5.0-2.0-1.7","2","31h414f13x6x","24","男性","","","","","",""
"515.8999999985099","<p style=""font-size: 48px""><<<<<</p>","f","flanker_practice","html-keyboard-response","31","207646","0.0-5.0-2.0-2.7","2","31h414f13x6x","24","男性","","","","一致","f","1"
"null","","null","","html-keyboard-response","32","208148","0.0-5.0-2.0-0.8","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","33","208653","0.0-5.0-2.0-1.8","2","31h414f13x6x","24","男性","","","","","",""
"489.79999999701977","<p style=""font-size: 48px"">>>>>></p>","j","flanker_practice","html-keyboard-response","34","209143","0.0-5.0-2.0-2.8","2","31h414f13x6x","24","男性","","","","一致","j","1"
"null","","null","","html-keyboard-response","35","209646","0.0-5.0-2.0-0.9","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","36","210163","0.0-5.0-2.0-1.9","2","31h414f13x6x","24","男性","","","","","",""
"663.7000000029802","<p style=""font-size: 48px""><<><<</p>","f","flanker_practice","html-keyboard-response","37","210827","0.0-5.0-2.0-2.9","2","31h414f13x6x","24","男性","","","","不一致","j","0"
"null","","null","","html-keyboard-response","38","211335","0.0-5.0-2.0-0.10","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","39","211845","0.0-5.0-2.0-1.10","2","31h414f13x6x","24","男性","","","","","",""
"560.2999999970198","<p style=""font-size: 48px"">--<--</p>","f","flanker_practice","html-keyboard-response","40","212406","0.0-5.0-2.0-2.10","2","31h414f13x6x","24","男性","","","","中性","f","1"
"null","","null","","html-keyboard-response","41","212908","0.0-5.0-2.0-0.11","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","42","213422","0.0-5.0-2.0-1.11","2","31h414f13x6x","24","男性","","","","","",""
"524.3999999985099","<p style=""font-size: 48px"">-->--</p>","j","flanker_practice","html-keyboard-response","43","213947","0.0-5.0-2.0-2.11","2","31h414f13x6x","24","男性","","","","中性","j","1"
"2168.60000000149","それでは本番を行います。<br>準備ができたら「f」キーか「j」キーを押して課題を開始してください。","j","instruction","html-keyboard-response","44","216117","0.0-5.0-3.0","2","31h414f13x6x","24","男性","","","","","",""
"null","","null","","html-keyboard-response","45","216618","0.0-5.0-4.0-0.0","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","46","217132","0.0-5.0-4.0-1.0","2","31h414f13x6x","24","男性","","","","","",""
"500.6000000014901","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","47","217634","0.0-5.0-4.0-2.0","2","31h414f13x6x","24","男性","","","","一致","j","1"
"null","","null","","html-keyboard-response","48","218147","0.0-5.0-4.0-0.1","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","49","218651","0.0-5.0-4.0-1.1","2","31h414f13x6x","24","男性","","","","","",""
"436.19999999552965","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","50","219088","0.0-5.0-4.0-2.1","2","31h414f13x6x","24","男性","","","","中性","j","1"
"null","","null","","html-keyboard-response","51","219593","0.0-5.0-4.0-0.2","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","52","220101","0.0-5.0-4.0-1.2","2","31h414f13x6x","24","男性","","","","","",""
"584.6999999955297","<p style=""font-size: 48px""><<><<</p>","f","flanker_main","html-keyboard-response","53","220687","0.0-5.0-4.0-2.2","2","31h414f13x6x","24","男性","","","","不一致","j","0"
"null","","null","","html-keyboard-response","54","221196","0.0-5.0-4.0-0.3","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","55","221697","0.0-5.0-4.0-1.3","2","31h414f13x6x","24","男性","","","","","",""
"505.79999999701977","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","56","222203","0.0-5.0-4.0-2.3","2","31h414f13x6x","24","男性","","","","中性","f","1"
"null","","null","","html-keyboard-response","57","222718","0.0-5.0-4.0-0.4","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","58","223234","0.0-5.0-4.0-1.4","2","31h414f13x6x","24","男性","","","","","",""
"487.20000000298023","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","59","223722","0.0-5.0-4.0-2.4","2","31h414f13x6x","24","男性","","","","中性","f","1"
"null","","null","","html-keyboard-response","60","224225","0.0-5.0-4.0-0.5","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","61","224737","0.0-5.0-4.0-1.5","2","31h414f13x6x","24","男性","","","","","",""
"459.8999999985099","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","62","225198","0.0-5.0-4.0-2.5","2","31h414f13x6x","24","男性","","","","中性","j","1"
"null","","null","","html-keyboard-response","63","225714","0.0-5.0-4.0-0.6","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","64","226219","0.0-5.0-4.0-1.6","2","31h414f13x6x","24","男性","","","","","",""
"513.8000000044703","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","65","226734","0.0-5.0-4.0-2.6","2","31h414f13x6x","24","男性","","","","一致","f","1"
"null","","null","","html-keyboard-response","66","227236","0.0-5.0-4.0-0.7","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","67","227742","0.0-5.0-4.0-1.7","2","31h414f13x6x","24","男性","","","","","",""
"425.8999999985099","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","68","228169","0.0-5.0-4.0-2.7","2","31h414f13x6x","24","男性","","","","中性","j","1"
"null","","null","","html-keyboard-response","69","228681","0.0-5.0-4.0-0.8","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","70","229184","0.0-5.0-4.0-1.8","2","31h414f13x6x","24","男性","","","","","",""
"478.69999999552965","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","71","229663","0.0-5.0-4.0-2.8","2","31h414f13x6x","24","男性","","","","一致","f","1"
"null","","null","","html-keyboard-response","72","230171","0.0-5.0-4.0-0.9","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","73","230673","0.0-5.0-4.0-1.9","2","31h414f13x6x","24","男性","","","","","",""
"509.5","<p style=""font-size: 48px"">>><>></p>","j","flanker_main","html-keyboard-response","74","231184","0.0-5.0-4.0-2.9","2","31h414f13x6x","24","男性","","","","不一致","f","0"
"null","","null","","html-keyboard-response","75","231688","0.0-5.0-4.0-0.10","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","76","232204","0.0-5.0-4.0-1.10","2","31h414f13x6x","24","男性","","","","","",""
"560.2000000029802","<p style=""font-size: 48px"">>><>></p>","j","flanker_main","html-keyboard-response","77","232765","0.0-5.0-4.0-2.10","2","31h414f13x6x","24","男性","","","","不一致","f","0"
"null","","null","","html-keyboard-response","78","233275","0.0-5.0-4.0-0.11","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","79","233782","0.0-5.0-4.0-1.11","2","31h414f13x6x","24","男性","","","","","",""
"580.7000000029802","<p style=""font-size: 48px""><<><<</p>","f","flanker_main","html-keyboard-response","80","234364","0.0-5.0-4.0-2.11","2","31h414f13x6x","24","男性","","","","不一致","j","0"
"null","","null","","html-keyboard-response","81","234868","0.0-5.0-4.0-0.12","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","82","235375","0.0-5.0-4.0-1.12","2","31h414f13x6x","24","男性","","","","","",""
"589.1000000014901","<p style=""font-size: 48px""><<><<</p>","f","flanker_main","html-keyboard-response","83","235965","0.0-5.0-4.0-2.12","2","31h414f13x6x","24","男性","","","","不一致","j","0"
"null","","null","","html-keyboard-response","84","236471","0.0-5.0-4.0-0.13","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","85","236975","0.0-5.0-4.0-1.13","2","31h414f13x6x","24","男性","","","","","",""
"509.80000000447035","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","86","237486","0.0-5.0-4.0-2.13","2","31h414f13x6x","24","男性","","","","一致","j","1"
"null","","null","","html-keyboard-response","87","237990","0.0-5.0-4.0-0.14","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","88","238491","0.0-5.0-4.0-1.14","2","31h414f13x6x","24","男性","","","","","",""
"529.3999999985099","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","89","239022","0.0-5.0-4.0-2.14","2","31h414f13x6x","24","男性","","","","一致","f","1"
"null","","null","","html-keyboard-response","90","239537","0.0-5.0-4.0-0.15","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","91","240040","0.0-5.0-4.0-1.15","2","31h414f13x6x","24","男性","","","","","",""
"501","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","92","240542","0.0-5.0-4.0-2.15","2","31h414f13x6x","24","男性","","","","中性","j","1"
"null","","null","","html-keyboard-response","93","241058","0.0-5.0-4.0-0.16","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","94","241569","0.0-5.0-4.0-1.16","2","31h414f13x6x","24","男性","","","","","",""
"552.7999999970198","<p style=""font-size: 48px"">>><>></p>","j","flanker_main","html-keyboard-response","95","242123","0.0-5.0-4.0-2.16","2","31h414f13x6x","24","男性","","","","不一致","f","0"
"null","","null","","html-keyboard-response","96","242639","0.0-5.0-4.0-0.17","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","97","243143","0.0-5.0-4.0-1.17","2","31h414f13x6x","24","男性","","","","","",""
"536.8000000044703","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","98","243680","0.0-5.0-4.0-2.17","2","31h414f13x6x","24","男性","","","","中性","f","1"
"null","","null","","html-keyboard-response","99","244181","0.0-5.0-4.0-0.18","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","100","244685","0.0-5.0-4.0-1.18","2","31h414f13x6x","24","男性","","","","","",""
"471.79999999701977","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","101","245157","0.0-5.0-4.0-2.18","2","31h414f13x6x","24","男性","","","","中性","j","1"
"null","","null","","html-keyboard-response","102","245671","0.0-5.0-4.0-0.19","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","103","246179","0.0-5.0-4.0-1.19","2","31h414f13x6x","24","男性","","","","","",""
"535.6000000014901","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","104","246715","0.0-5.0-4.0-2.19","2","31h414f13x6x","24","男性","","","","一致","f","1"
"null","","null","","html-keyboard-response","105","247219","0.0-5.0-4.0-0.20","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","106","247721","0.0-5.0-4.0-1.20","2","31h414f13x6x","24","男性","","","","","",""
"574.6999999955297","<p style=""font-size: 48px""><<><<</p>","f","flanker_main","html-keyboard-response","107","248296","0.0-5.0-4.0-2.20","2","31h414f13x6x","24","男性","","","","不一致","j","0"
"null","","null","","html-keyboard-response","108","248804","0.0-5.0-4.0-0.21","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","109","249319","0.0-5.0-4.0-1.21","2","31h414f13x6x","24","男性","","","","","",""
"535.2999999970198","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","110","249856","0.0-5.0-4.0-2.21","2","31h414f13x6x","24","男性","","","","中性","f","1"
"null","","null","","html-keyboard-response","111","250366","0.0-5.0-4.0-0.22","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","112","250881","0.0-5.0-4.0-1.22","2","31h414f13x6x","24","男性","","","","","",""
"472.1000000014901","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","113","251354","0.0-5.0-4.0-2.22","2","31h414f13x6x","24","男性","","","","一致","j","1"
"null","","null","","html-keyboard-response","114","251856","0.0-5.0-4.0-0.23","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","115","252358","0.0-5.0-4.0-1.23","2","31h414f13x6x","24","男性","","","","","",""
"553.3000000044703","<p style=""font-size: 48px""><<><<</p>","f","flanker_main","html-keyboard-response","116","252912","0.0-5.0-4.0-2.23","2","31h414f13x6x","24","男性","","","","不一致","j","0"
"null","","null","","html-keyboard-response","117","253428","0.0-5.0-4.0-0.24","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","118","253942","0.0-5.0-4.0-1.24","2","31h414f13x6x","24","男性","","","","","",""
"509.30000000447035","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","119","254452","0.0-5.0-4.0-2.24","2","31h414f13x6x","24","男性","","","","一致","j","1"
"null","","null","","html-keyboard-response","120","254958","0.0-5.0-4.0-0.25","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","121","255466","0.0-5.0-4.0-1.25","2","31h414f13x6x","24","男性","","","","","",""
"501.6000000014901","<p style=""font-size: 48px""><<><<</p>","f","flanker_main","html-keyboard-response","122","255968","0.0-5.0-4.0-2.25","2","31h414f13x6x","24","男性","","","","不一致","j","0"
"null","","null","","html-keyboard-response","123","256480","0.0-5.0-4.0-0.26","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","124","256988","0.0-5.0-4.0-1.26","2","31h414f13x6x","24","男性","","","","","",""
"456.8999999985099","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","125","257446","0.0-5.0-4.0-2.26","2","31h414f13x6x","24","男性","","","","一致","j","1"
"null","","null","","html-keyboard-response","126","257953","0.0-5.0-4.0-0.27","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","127","258468","0.0-5.0-4.0-1.27","2","31h414f13x6x","24","男性","","","","","",""
"473.3999999985099","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","128","258942","0.0-5.0-4.0-2.27","2","31h414f13x6x","24","男性","","","","一致","j","1"
"null","","null","","html-keyboard-response","129","259452","0.0-5.0-4.0-0.28","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","130","259963","0.0-5.0-4.0-1.28","2","31h414f13x6x","24","男性","","","","","",""
"555.7999999970198","<p style=""font-size: 48px""><<><<</p>","f","flanker_main","html-keyboard-response","131","260520","0.0-5.0-4.0-2.28","2","31h414f13x6x","24","男性","","","","不一致","j","0"
"null","","null","","html-keyboard-response","132","261023","0.0-5.0-4.0-0.29","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","133","261525","0.0-5.0-4.0-1.29","2","31h414f13x6x","24","男性","","","","","",""
"555.5","<p style=""font-size: 48px"">>><>></p>","j","flanker_main","html-keyboard-response","134","262081","0.0-5.0-4.0-2.29","2","31h414f13x6x","24","男性","","","","不一致","f","0"
"null","","null","","html-keyboard-response","135","262593","0.0-5.0-4.0-0.30","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","136","263099","0.0-5.0-4.0-1.30","2","31h414f13x6x","24","男性","","","","","",""
"584.2000000029802","<p style=""font-size: 48px"">>><>></p>","j","flanker_main","html-keyboard-response","137","263684","0.0-5.0-4.0-2.30","2","31h414f13x6x","24","男性","","","","不一致","f","0"
"null","","null","","html-keyboard-response","138","264186","0.0-5.0-4.0-0.31","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","139","264689","0.0-5.0-4.0-1.31","2","31h414f13x6x","24","男性","","","","","",""
"508.79999999701977","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","140","265198","0.0-5.0-4.0-2.31","2","31h414f13x6x","24","男性","","","","一致","f","1"
"null","","null","","html-keyboard-response","141","265707","0.0-5.0-4.0-0.32","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","142","266211","0.0-5.0-4.0-1.32","2","31h414f13x6x","24","男性","","","","","",""
"548.6000000014901","<p style=""font-size: 48px"">>><>></p>","j","flanker_main","html-keyboard-response","143","266760","0.0-5.0-4.0-2.32","2","31h414f13x6x","24","男性","","","","不一致","f","0"
"null","","null","","html-keyboard-response","144","267274","0.0-5.0-4.0-0.33","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","145","267783","0.0-5.0-4.0-1.33","2","31h414f13x6x","24","男性","","","","","",""
"553.2999999970198","<p style=""font-size: 48px""><<><<</p>","f","flanker_main","html-keyboard-response","146","268337","0.0-5.0-4.0-2.33","2","31h414f13x6x","24","男性","","","","不一致","j","0"
"null","","null","","html-keyboard-response","147","268843","0.0-5.0-4.0-0.34","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","148","269345","0.0-5.0-4.0-1.34","2","31h414f13x6x","24","男性","","","","","",""
"554.8000000044703","<p style=""font-size: 48px"">>><>></p>","j","flanker_main","html-keyboard-response","149","269901","0.0-5.0-4.0-2.34","2","31h414f13x6x","24","男性","","","","不一致","f","0"
"null","","null","","html-keyboard-response","150","270416","0.0-5.0-4.0-0.35","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","151","270919","0.0-5.0-4.0-1.35","2","31h414f13x6x","24","男性","","","","","",""
"497","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","152","271416","0.0-5.0-4.0-2.35","2","31h414f13x6x","24","男性","","","","一致","f","1"
"null","","null","","html-keyboard-response","153","271925","0.0-5.0-4.0-0.36","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","154","272440","0.0-5.0-4.0-1.36","2","31h414f13x6x","24","男性","","","","","",""
"474","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","155","272915","0.0-5.0-4.0-2.36","2","31h414f13x6x","24","男性","","","","一致","j","1"
"null","","null","","html-keyboard-response","156","273416","0.0-5.0-4.0-0.37","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","157","273918","0.0-5.0-4.0-1.37","2","31h414f13x6x","24","男性","","","","","",""
"512.6999999955297","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","158","274432","0.0-5.0-4.0-2.37","2","31h414f13x6x","24","男性","","","","中性","j","1"
"null","","null","","html-keyboard-response","159","274939","0.0-5.0-4.0-0.38","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","160","275443","0.0-5.0-4.0-1.38","2","31h414f13x6x","24","男性","","","","","",""
"524.6000000014901","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","161","275968","0.0-5.0-4.0-2.38","2","31h414f13x6x","24","男性","","","","中性","f","1"
"null","","null","","html-keyboard-response","162","276481","0.0-5.0-4.0-0.39","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","163","276983","0.0-5.0-4.0-1.39","2","31h414f13x6x","24","男性","","","","","",""
"522.8999999985099","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","164","277507","0.0-5.0-4.0-2.39","2","31h414f13x6x","24","男性","","","","中性","f","1"
"null","","null","","html-keyboard-response","165","278013","0.0-5.0-4.0-0.40","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","166","278529","0.0-5.0-4.0-1.40","2","31h414f13x6x","24","男性","","","","","",""
"516.2999999970198","<p style=""font-size: 48px"">>><>></p>","j","flanker_main","html-keyboard-response","167","279047","0.0-5.0-4.0-2.40","2","31h414f13x6x","24","男性","","","","不一致","f","0"
"null","","null","","html-keyboard-response","168","279551","0.0-5.0-4.0-0.41","2","31h414f13x6x","24","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","169","280061","0.0-5.0-4.0-1.41","2","31h414f13x6x","24","男性","","","","","",""
