"rt","stimulus","response","task","trial_type","trial_index","time_elapsed","internal_node_id","CB","tempID","age","sex","success","question_order","value","condition","key","correct"
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","27","101030","0.0-5.0-2.0-1.6","2","hlty0k10us46","19","女性","","","","","",""
"447.90000000596046","<p style=""font-size: 48px"">-->--</p>","j","flanker_practice","html-keyboard-response","28","101479","0.0-5.0-2.0-2.6","2","hlty0k10us46","19","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","29","101981","0.0-5.0-2.0-0.7","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","30","102484","0.0-5.0-2.0-1.7","2","hlty0k10us46","19","女性","","","","","",""
"350.19999998807907","<p style=""font-size: 48px""><<<<<</p>","f","flanker_practice","html-keyboard-response","31","102836","0.0-5.0-2.0-2.7","2","hlty0k10us46","19","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","32","103337","0.0-5.0-2.0-0.8","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","33","103839","0.0-5.0-2.0-1.8","2","hlty0k10us46","19","女性","","","","","",""
"420.40000000596046","<p style=""font-size: 48px""><<><<</p>","j","flanker_practice","html-keyboard-response","34","104261","0.0-5.0-2.0-2.8","2","hlty0k10us46","19","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","35","104763","0.0-5.0-2.0-0.9","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","36","105265","0.0-5.0-2.0-1.9","2","hlty0k10us46","19","女性","","","","","",""
"299.60000002384186","<p style=""font-size: 48px"">--<--</p>","f","flanker_practice","html-keyboard-response","37","105566","0.0-5.0-2.0-2.9","2","hlty0k10us46","19","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","38","106069","0.0-5.0-2.0-0.10","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","39","106580","0.0-5.0-2.0-1.10","2","hlty0k10us46","19","女性","","","","","",""
"487.19999998807907","<p style=""font-size: 48px"">>><>></p>","f","flanker_practice","html-keyboard-response","40","107068","0.0-5.0-2.0-2.10","2","hlty0k10us46","19","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","41","107571","0.0-5.0-2.0-0.11","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","42","108072","0.0-5.0-2.0-1.11","2","hlty0k10us46","19","女性","","","","","",""
"455","<p style=""font-size: 48px""><<><<</p>","j","flanker_practice","html-keyboard-response","43","108528","0.0-5.0-2.0-2.11","2","hlty0k10us46","19","女性","","","","不一致","j","1"
"1021.0999999940395","それでは本番を行います。<br>準備ができたら「f」キーか「j」キーを押して課題を開始してください。","f","instruction","html-keyboard-response","44","109550","0.0-5.0-3.0","2","hlty0k10us46","19","女性","","","","","",""
"null","","null","","html-keyboard-response","45","110051","0.0-5.0-4.0-0.0","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","46","110552","0.0-5.0-4.0-1.0","2","hlty0k10us46","19","女性","","","","","",""
"537.3999999761581","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","47","111090","0.0-5.0-4.0-2.0","2","hlty0k10us46","19","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","48","111591","0.0-5.0-4.0-0.1","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","49","112093","0.0-5.0-4.0-1.1","2","hlty0k10us46","19","女性","","","","","",""
"295.39999997615814","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","50","112390","0.0-5.0-4.0-2.1","2","hlty0k10us46","19","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","51","112891","0.0-5.0-4.0-0.2","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","52","113393","0.0-5.0-4.0-1.2","2","hlty0k10us46","19","女性","","","","","",""
"376.80000001192093","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","53","113770","0.0-5.0-4.0-2.2","2","hlty0k10us46","19","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","54","114271","0.0-5.0-4.0-0.3","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","55","114773","0.0-5.0-4.0-1.3","2","hlty0k10us46","19","女性","","","","","",""
"321.90000000596046","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","56","115097","0.0-5.0-4.0-2.3","2","hlty0k10us46","19","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","57","115598","0.0-5.0-4.0-0.4","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","58","116100","0.0-5.0-4.0-1.4","2","hlty0k10us46","19","女性","","","","","",""
"377.5","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","59","116480","0.0-5.0-4.0-2.4","2","hlty0k10us46","19","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","60","116983","0.0-5.0-4.0-0.5","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","61","117490","0.0-5.0-4.0-1.5","2","hlty0k10us46","19","女性","","","","","",""
"323.7999999821186","<p style=""font-size: 48px"">>><>></p>","j","flanker_main","html-keyboard-response","62","117815","0.0-5.0-4.0-2.5","2","hlty0k10us46","19","女性","","","","不一致","f","0"
"null","","null","","html-keyboard-response","63","118316","0.0-5.0-4.0-0.6","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","64","118818","0.0-5.0-4.0-1.6","2","hlty0k10us46","19","女性","","","","","",""
"444.09999999403954","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","65","119265","0.0-5.0-4.0-2.6","2","hlty0k10us46","19","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","66","119766","0.0-5.0-4.0-0.7","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","67","120270","0.0-5.0-4.0-1.7","2","hlty0k10us46","19","女性","","","","","",""
"426.09999999403954","<p style=""font-size: 48px"">>><>></p>","j","flanker_main","html-keyboard-response","68","120698","0.0-5.0-4.0-2.7","2","hlty0k10us46","19","女性","","","","不一致","f","0"
"null","","null","","html-keyboard-response","69","121202","0.0-5.0-4.0-0.8","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","70","121712","0.0-5.0-4.0-1.8","2","hlty0k10us46","19","女性","","","","","",""
"404.09999999403954","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","71","122119","0.0-5.0-4.0-2.8","2","hlty0k10us46","19","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","72","122621","0.0-5.0-4.0-0.9","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","73","123124","0.0-5.0-4.0-1.9","2","hlty0k10us46","19","女性","","","","","",""
"491.30000001192093","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","74","123618","0.0-5.0-4.0-2.9","2","hlty0k10us46","19","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","75","124121","0.0-5.0-4.0-0.10","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","76","124636","0.0-5.0-4.0-1.10","2","hlty0k10us46","19","女性","","","","","",""
"414.2000000178814","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","77","125053","0.0-5.0-4.0-2.10","2","hlty0k10us46","19","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","78","125556","0.0-5.0-4.0-0.11","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","79","126059","0.0-5.0-4.0-1.11","2","hlty0k10us46","19","女性","","","","","",""
"388.60000002384186","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","80","126450","0.0-5.0-4.0-2.11","2","hlty0k10us46","19","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","81","126952","0.0-5.0-4.0-0.12","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","82","127456","0.0-5.0-4.0-1.12","2","hlty0k10us46","19","女性","","","","","",""
"430.30000001192093","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","83","127889","0.0-5.0-4.0-2.12","2","hlty0k10us46","19","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","84","128391","0.0-5.0-4.0-0.13","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","85","128894","0.0-5.0-4.0-1.13","2","hlty0k10us46","19","女性","","","","","",""
"444.90000000596046","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","86","129341","0.0-5.0-4.0-2.13","2","hlty0k10us46","19","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","87","129844","0.0-5.0-4.0-0.14","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","88","130346","0.0-5.0-4.0-1.14","2","hlty0k10us46","19","女性","","","","","",""
"333.90000000596046","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","89","130682","0.0-5.0-4.0-2.14","2","hlty0k10us46","19","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","90","131185","0.0-5.0-4.0-0.15","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","91","131688","0.0-5.0-4.0-1.15","2","hlty0k10us46","19","女性","","","","","",""
"414.40000000596046","<p style=""font-size: 48px"">>><>></p>","j","flanker_main","html-keyboard-response","92","132105","0.0-5.0-4.0-2.15","2","hlty0k10us46","19","女性","","","","不一致","f","0"
"null","","null","","html-keyboard-response","93","132607","0.0-5.0-4.0-0.16","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","94","133110","0.0-5.0-4.0-1.16","2","hlty0k10us46","19","女性","","","","","",""
"451","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","95","133563","0.0-5.0-4.0-2.16","2","hlty0k10us46","19","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","96","134067","0.0-5.0-4.0-0.17","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","97","134570","0.0-5.0-4.0-1.17","2","hlty0k10us46","19","女性","","","","","",""
"374.5","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","98","134947","0.0-5.0-4.0-2.17","2","hlty0k10us46","19","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","99","135465","0.0-5.0-4.0-0.18","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","100","135968","0.0-5.0-4.0-1.18","2","hlty0k10us46","19","女性","","","","","",""
"342.10000002384186","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","101","136314","0.0-5.0-4.0-2.18","2","hlty0k10us46","19","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","102","136817","0.0-5.0-4.0-0.19","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","103","137320","0.0-5.0-4.0-1.19","2","hlty0k10us46","19","女性","","","","","",""
"341.30000001192093","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","104","137664","0.0-5.0-4.0-2.19","2","hlty0k10us46","19","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","105","138166","0.0-5.0-4.0-0.20","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","106","138670","0.0-5.0-4.0-1.20","2","hlty0k10us46","19","女性","","","","","",""
"345.59999999403954","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","107","139017","0.0-5.0-4.0-2.20","2","hlty0k10us46","19","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","108","139520","0.0-5.0-4.0-0.21","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","109","140023","0.0-5.0-4.0-1.21","2","hlty0k10us46","19","女性","","","","","",""
"377.09999999403954","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","110","140402","0.0-5.0-4.0-2.21","2","hlty0k10us46","19","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","111","140904","0.0-5.0-4.0-0.22","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","112","141407","0.0-5.0-4.0-1.22","2","hlty0k10us46","19","女性","","","","","",""
"570.8000000119209","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","113","141981","0.0-5.0-4.0-2.22","2","hlty0k10us46","19","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","114","142484","0.0-5.0-4.0-0.23","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","115","142987","0.0-5.0-4.0-1.23","2","hlty0k10us46","19","女性","","","","","",""
"404.5","<p style=""font-size: 48px""><<><<</p>","f","flanker_main","html-keyboard-response","116","143397","0.0-5.0-4.0-2.23","2","hlty0k10us46","19","女性","","","","不一致","j","0"
"null","","null","","html-keyboard-response","117","143900","0.0-5.0-4.0-0.24","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","118","144402","0.0-5.0-4.0-1.24","2","hlty0k10us46","19","女性","","","","","",""
"493.90000000596046","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","119","144899","0.0-5.0-4.0-2.24","2","hlty0k10us46","19","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","120","145402","0.0-5.0-4.0-0.25","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","121","145905","0.0-5.0-4.0-1.25","2","hlty0k10us46","19","女性","","","","","",""
"353.2000000178814","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","122","146262","0.0-5.0-4.0-2.25","2","hlty0k10us46","19","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","123","146765","0.0-5.0-4.0-0.26","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","124","147269","0.0-5.0-4.0-1.26","2","hlty0k10us46","19","女性","","","","","",""
"410.39999997615814","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","125","147682","0.0-5.0-4.0-2.26","2","hlty0k10us46","19","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","126","148185","0.0-5.0-4.0-0.27","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","127","148689","0.0-5.0-4.0-1.27","2","hlty0k10us46","19","女性","","","","","",""
"438.60000002384186","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","128","149130","0.0-5.0-4.0-2.27","2","hlty0k10us46","19","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","129","149632","0.0-5.0-4.0-0.28","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","130","150135","0.0-5.0-4.0-1.28","2","hlty0k10us46","19","女性","","","","","",""
"402.40000000596046","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","131","150541","0.0-5.0-4.0-2.28","2","hlty0k10us46","19","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","132","151045","0.0-5.0-4.0-0.29","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","133","151553","0.0-5.0-4.0-1.29","2","hlty0k10us46","19","女性","","","","","",""
"441.80000001192093","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","134","151998","0.0-5.0-4.0-2.29","2","hlty0k10us46","19","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","135","152501","0.0-5.0-4.0-0.30","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","136","153003","0.0-5.0-4.0-1.30","2","hlty0k10us46","19","女性","","","","","",""
"398.2999999821186","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","137","153405","0.0-5.0-4.0-2.30","2","hlty0k10us46","19","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","138","153918","0.0-5.0-4.0-0.31","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","139","154421","0.0-5.0-4.0-1.31","2","hlty0k10us46","19","女性","","","","","",""
"348.7000000178814","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","140","154772","0.0-5.0-4.0-2.31","2","hlty0k10us46","19","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","141","155274","0.0-5.0-4.0-0.32","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","142","155778","0.0-5.0-4.0-1.32","2","hlty0k10us46","19","女性","","","","","",""
"331.19999998807907","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","143","156111","0.0-5.0-4.0-2.32","2","hlty0k10us46","19","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","144","156612","0.0-5.0-4.0-0.33","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","145","157116","0.0-5.0-4.0-1.33","2","hlty0k10us46","19","女性","","","","","",""
"419.59999999403954","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","146","157538","0.0-5.0-4.0-2.33","2","hlty0k10us46","19","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","147","158041","0.0-5.0-4.0-0.34","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","148","158546","0.0-5.0-4.0-1.34","2","hlty0k10us46","19","女性","","","","","",""
"369.69999998807907","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","149","158918","0.0-5.0-4.0-2.34","2","hlty0k10us46","19","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","150","159421","0.0-5.0-4.0-0.35","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","151","159924","0.0-5.0-4.0-1.35","2","hlty0k10us46","19","女性","","","","","",""
"470.19999998807907","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","152","160397","0.0-5.0-4.0-2.35","2","hlty0k10us46","19","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","153","160900","0.0-5.0-4.0-0.36","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","154","161402","0.0-5.0-4.0-1.36","2","hlty0k10us46","19","女性","","","","","",""
"382.59999999403954","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","155","161788","0.0-5.0-4.0-2.36","2","hlty0k10us46","19","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","156","162291","0.0-5.0-4.0-0.37","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","157","162795","0.0-5.0-4.0-1.37","2","hlty0k10us46","19","女性","","","","","",""
"333.2999999821186","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","158","163131","0.0-5.0-4.0-2.37","2","hlty0k10us46","19","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","159","163634","0.0-5.0-4.0-0.38","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","160","164137","0.0-5.0-4.0-1.38","2","hlty0k10us46","19","女性","","","","","",""
"341.30000001192093","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","161","164482","0.0-5.0-4.0-2.38","2","hlty0k10us46","19","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","162","164985","0.0-5.0-4.0-0.39","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","163","165488","0.0-5.0-4.0-1.39","2","hlty0k10us46","19","女性","","","","","",""
"326.60000002384186","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","164","165816","0.0-5.0-4.0-2.39","2","hlty0k10us46","19","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","165","166317","0.0-5.0-4.0-0.40","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","166","166820","0.0-5.0-4.0-1.40","2","hlty0k10us46","19","女性","","","","","",""
"307.7999999821186","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","167","167131","0.0-5.0-4.0-2.40","2","hlty0k10us46","19","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","168","167633","0.0-5.0-4.0-0.41","2","hlty0k10us46","19","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","169","168135","0.0-5.0-4.0-1.41","2","hlty0k10us46","19","女性","","","","","",""
