"rt","stimulus","response","task","trial_type","trial_index","time_elapsed","internal_node_id","CB","tempID","age","sex","success","question_order","value","condition","key","correct"
"430","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","90","99836","0.0-3.0-4.0-2.15","1","0pu18xqt8ws6","21","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","91","100341","0.0-3.0-4.0-0.16","1","0pu18xqt8ws6","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","92","100847","0.0-3.0-4.0-1.16","1","0pu18xqt8ws6","21","女性","","","","","",""
"516.6000000238419","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","93","101364","0.0-3.0-4.0-2.16","1","0pu18xqt8ws6","21","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","94","101869","0.0-3.0-4.0-0.17","1","0pu18xqt8ws6","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","95","102371","0.0-3.0-4.0-1.17","1","0pu18xqt8ws6","21","女性","","","","","",""
"544.3000000715256","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","96","102916","0.0-3.0-4.0-2.17","1","0pu18xqt8ws6","21","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","97","103421","0.0-3.0-4.0-0.18","1","0pu18xqt8ws6","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","98","103927","0.0-3.0-4.0-1.18","1","0pu18xqt8ws6","21","女性","","","","","",""
"508.2999999523163","<p style=""font-size: 48px"">>><>></p>","j","flanker_main","html-keyboard-response","99","104436","0.0-3.0-4.0-2.18","1","0pu18xqt8ws6","21","女性","","","","不一致","f","0"
"null","","null","","html-keyboard-response","100","104941","0.0-3.0-4.0-0.19","1","0pu18xqt8ws6","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","101","105442","0.0-3.0-4.0-1.19","1","0pu18xqt8ws6","21","女性","","","","","",""
"480.7999999523163","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","102","105924","0.0-3.0-4.0-2.19","1","0pu18xqt8ws6","21","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","103","106429","0.0-3.0-4.0-0.20","1","0pu18xqt8ws6","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","104","106935","0.0-3.0-4.0-1.20","1","0pu18xqt8ws6","21","女性","","","","","",""
"556.8999999761581","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","105","107493","0.0-3.0-4.0-2.20","1","0pu18xqt8ws6","21","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","106","107998","0.0-3.0-4.0-0.21","1","0pu18xqt8ws6","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","107","108504","0.0-3.0-4.0-1.21","1","0pu18xqt8ws6","21","女性","","","","","",""
"411.6999999284744","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","108","108916","0.0-3.0-4.0-2.21","1","0pu18xqt8ws6","21","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","109","109421","0.0-3.0-4.0-0.22","1","0pu18xqt8ws6","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","110","109927","0.0-3.0-4.0-1.22","1","0pu18xqt8ws6","21","女性","","","","","",""
"396.2999999523163","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","111","110324","0.0-3.0-4.0-2.22","1","0pu18xqt8ws6","21","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","112","110830","0.0-3.0-4.0-0.23","1","0pu18xqt8ws6","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","113","111336","0.0-3.0-4.0-1.23","1","0pu18xqt8ws6","21","女性","","","","","",""
"452.2000000476837","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","114","111789","0.0-3.0-4.0-2.23","1","0pu18xqt8ws6","21","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","115","112294","0.0-3.0-4.0-0.24","1","0pu18xqt8ws6","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","116","112800","0.0-3.0-4.0-1.24","1","0pu18xqt8ws6","21","女性","","","","","",""
"420.10000002384186","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","117","113221","0.0-3.0-4.0-2.24","1","0pu18xqt8ws6","21","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","118","113726","0.0-3.0-4.0-0.25","1","0pu18xqt8ws6","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","119","114232","0.0-3.0-4.0-1.25","1","0pu18xqt8ws6","21","女性","","","","","",""
"452","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","120","114684","0.0-3.0-4.0-2.25","1","0pu18xqt8ws6","21","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","121","115190","0.0-3.0-4.0-0.26","1","0pu18xqt8ws6","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","122","115695","0.0-3.0-4.0-1.26","1","0pu18xqt8ws6","21","女性","","","","","",""
"468.2999999523163","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","123","116164","0.0-3.0-4.0-2.26","1","0pu18xqt8ws6","21","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","124","116665","0.0-3.0-4.0-0.27","1","0pu18xqt8ws6","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","125","117169","0.0-3.0-4.0-1.27","1","0pu18xqt8ws6","21","女性","","","","","",""
"419.5","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","126","117589","0.0-3.0-4.0-2.27","1","0pu18xqt8ws6","21","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","127","118094","0.0-3.0-4.0-0.28","1","0pu18xqt8ws6","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","128","118600","0.0-3.0-4.0-1.28","1","0pu18xqt8ws6","21","女性","","","","","",""
"563.7000000476837","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","129","119165","0.0-3.0-4.0-2.28","1","0pu18xqt8ws6","21","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","130","119666","0.0-3.0-4.0-0.29","1","0pu18xqt8ws6","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","131","120167","0.0-3.0-4.0-1.29","1","0pu18xqt8ws6","21","女性","","","","","",""
"460.2000000476837","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","132","120628","0.0-3.0-4.0-2.29","1","0pu18xqt8ws6","21","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","133","121130","0.0-3.0-4.0-0.30","1","0pu18xqt8ws6","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","134","121631","0.0-3.0-4.0-1.30","1","0pu18xqt8ws6","21","女性","","","","","",""
"541.1999999284744","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","135","122173","0.0-3.0-4.0-2.30","1","0pu18xqt8ws6","21","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","136","122678","0.0-3.0-4.0-0.31","1","0pu18xqt8ws6","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","137","123179","0.0-3.0-4.0-1.31","1","0pu18xqt8ws6","21","女性","","","","","",""
"592.8000000715256","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","138","123773","0.0-3.0-4.0-2.31","1","0pu18xqt8ws6","21","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","139","124274","0.0-3.0-4.0-0.32","1","0pu18xqt8ws6","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","140","124775","0.0-3.0-4.0-1.32","1","0pu18xqt8ws6","21","女性","","","","","",""
"485.39999997615814","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","141","125261","0.0-3.0-4.0-2.32","1","0pu18xqt8ws6","21","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","142","125766","0.0-3.0-4.0-0.33","1","0pu18xqt8ws6","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","143","126272","0.0-3.0-4.0-1.33","1","0pu18xqt8ws6","21","女性","","","","","",""
"460.2000000476837","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","144","126733","0.0-3.0-4.0-2.33","1","0pu18xqt8ws6","21","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","145","127238","0.0-3.0-4.0-0.34","1","0pu18xqt8ws6","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","146","127739","0.0-3.0-4.0-1.34","1","0pu18xqt8ws6","21","女性","","","","","",""
"586","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","147","128326","0.0-3.0-4.0-2.34","1","0pu18xqt8ws6","21","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","148","128827","0.0-3.0-4.0-0.35","1","0pu18xqt8ws6","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","149","129329","0.0-3.0-4.0-1.35","1","0pu18xqt8ws6","21","女性","","","","","",""
"451.2999999523163","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","150","129781","0.0-3.0-4.0-2.35","1","0pu18xqt8ws6","21","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","151","130282","0.0-3.0-4.0-0.36","1","0pu18xqt8ws6","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","152","130788","0.0-3.0-4.0-1.36","1","0pu18xqt8ws6","21","女性","","","","","",""
"456.2999999523163","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","153","131245","0.0-3.0-4.0-2.36","1","0pu18xqt8ws6","21","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","154","131750","0.0-3.0-4.0-0.37","1","0pu18xqt8ws6","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","155","132256","0.0-3.0-4.0-1.37","1","0pu18xqt8ws6","21","女性","","","","","",""
"396.40000009536743","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","156","132653","0.0-3.0-4.0-2.37","1","0pu18xqt8ws6","21","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","157","133155","0.0-3.0-4.0-0.38","1","0pu18xqt8ws6","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","158","133657","0.0-3.0-4.0-1.38","1","0pu18xqt8ws6","21","女性","","","","","",""
"523.2999999523163","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","159","134181","0.0-3.0-4.0-2.38","1","0pu18xqt8ws6","21","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","160","134686","0.0-3.0-4.0-0.39","1","0pu18xqt8ws6","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","161","135187","0.0-3.0-4.0-1.39","1","0pu18xqt8ws6","21","女性","","","","","",""
"433.2999999523163","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","162","135621","0.0-3.0-4.0-2.39","1","0pu18xqt8ws6","21","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","163","136126","0.0-3.0-4.0-0.40","1","0pu18xqt8ws6","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","164","136632","0.0-3.0-4.0-1.40","1","0pu18xqt8ws6","21","女性","","","","","",""
"428.1999999284744","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","165","137061","0.0-3.0-4.0-2.40","1","0pu18xqt8ws6","21","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","166","137562","0.0-3.0-4.0-0.41","1","0pu18xqt8ws6","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","167","138065","0.0-3.0-4.0-1.41","1","0pu18xqt8ws6","21","女性","","","","","",""
"412","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","168","138478","0.0-3.0-4.0-2.41","1","0pu18xqt8ws6","21","女性","","","","一致","j","1"
