"rt","stimulus","response","task","trial_type","trial_index","time_elapsed","internal_node_id","CB","tempID","age","sex","success","question_order","value","condition","key","correct"
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","74","93819","0.0-3.0-4.0-1.10","1","8gz0yse3qzro","28","女性","","","","","",""
"422.2999999821186","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","75","94242","0.0-3.0-4.0-2.10","1","8gz0yse3qzro","28","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","76","94746","0.0-3.0-4.0-0.11","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","77","95248","0.0-3.0-4.0-1.11","1","8gz0yse3qzro","28","女性","","","","","",""
"388.19999998807907","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","78","95637","0.0-3.0-4.0-2.11","1","8gz0yse3qzro","28","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","79","96147","0.0-3.0-4.0-0.12","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","80","96661","0.0-3.0-4.0-1.12","1","8gz0yse3qzro","28","女性","","","","","",""
"412","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","81","97074","0.0-3.0-4.0-2.12","1","8gz0yse3qzro","28","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","82","97579","0.0-3.0-4.0-0.13","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","83","98093","0.0-3.0-4.0-1.13","1","8gz0yse3qzro","28","女性","","","","","",""
"398.30000001192093","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","84","98492","0.0-3.0-4.0-2.13","1","8gz0yse3qzro","28","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","85","98997","0.0-3.0-4.0-0.14","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","86","99510","0.0-3.0-4.0-1.14","1","8gz0yse3qzro","28","女性","","","","","",""
"398.2999999821186","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","87","99908","0.0-3.0-4.0-2.14","1","8gz0yse3qzro","28","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","88","100419","0.0-3.0-4.0-0.15","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","89","100929","0.0-3.0-4.0-1.15","1","8gz0yse3qzro","28","女性","","","","","",""
"343.5","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","90","101274","0.0-3.0-4.0-2.15","1","8gz0yse3qzro","28","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","91","101786","0.0-3.0-4.0-0.16","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","92","102287","0.0-3.0-4.0-1.16","1","8gz0yse3qzro","28","女性","","","","","",""
"355.90000000596046","<p style=""font-size: 48px"">>><>></p>","j","flanker_main","html-keyboard-response","93","102644","0.0-3.0-4.0-2.16","1","8gz0yse3qzro","28","女性","","","","不一致","f","0"
"null","","null","","html-keyboard-response","94","103159","0.0-3.0-4.0-0.17","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","95","103668","0.0-3.0-4.0-1.17","1","8gz0yse3qzro","28","女性","","","","","",""
"503.89999997615814","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","96","104173","0.0-3.0-4.0-2.17","1","8gz0yse3qzro","28","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","97","104675","0.0-3.0-4.0-0.18","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","98","105186","0.0-3.0-4.0-1.18","1","8gz0yse3qzro","28","女性","","","","","",""
"421.60000002384186","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","99","105609","0.0-3.0-4.0-2.18","1","8gz0yse3qzro","28","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","100","106116","0.0-3.0-4.0-0.19","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","101","106630","0.0-3.0-4.0-1.19","1","8gz0yse3qzro","28","女性","","","","","",""
"369.69999998807907","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","102","107001","0.0-3.0-4.0-2.19","1","8gz0yse3qzro","28","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","103","107512","0.0-3.0-4.0-0.20","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","104","108023","0.0-3.0-4.0-1.20","1","8gz0yse3qzro","28","女性","","","","","",""
"428.80000001192093","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","105","108453","0.0-3.0-4.0-2.20","1","8gz0yse3qzro","28","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","106","108962","0.0-3.0-4.0-0.21","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","107","109475","0.0-3.0-4.0-1.21","1","8gz0yse3qzro","28","女性","","","","","",""
"382.69999998807907","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","108","109858","0.0-3.0-4.0-2.21","1","8gz0yse3qzro","28","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","109","110373","0.0-3.0-4.0-0.22","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","110","110882","0.0-3.0-4.0-1.22","1","8gz0yse3qzro","28","女性","","","","","",""
"384.80000001192093","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","111","111268","0.0-3.0-4.0-2.22","1","8gz0yse3qzro","28","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","112","111783","0.0-3.0-4.0-0.23","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","113","112296","0.0-3.0-4.0-1.23","1","8gz0yse3qzro","28","女性","","","","","",""
"393.60000002384186","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","114","112690","0.0-3.0-4.0-2.23","1","8gz0yse3qzro","28","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","115","113194","0.0-3.0-4.0-0.24","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","116","113706","0.0-3.0-4.0-1.24","1","8gz0yse3qzro","28","女性","","","","","",""
"386","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","117","114093","0.0-3.0-4.0-2.24","1","8gz0yse3qzro","28","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","118","114606","0.0-3.0-4.0-0.25","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","119","115118","0.0-3.0-4.0-1.25","1","8gz0yse3qzro","28","女性","","","","","",""
"423","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","120","115542","0.0-3.0-4.0-2.25","1","8gz0yse3qzro","28","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","121","116046","0.0-3.0-4.0-0.26","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","122","116558","0.0-3.0-4.0-1.26","1","8gz0yse3qzro","28","女性","","","","","",""
"427.59999999403954","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","123","116986","0.0-3.0-4.0-2.26","1","8gz0yse3qzro","28","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","124","117490","0.0-3.0-4.0-0.27","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","125","118000","0.0-3.0-4.0-1.27","1","8gz0yse3qzro","28","女性","","","","","",""
"414.09999999403954","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","126","118415","0.0-3.0-4.0-2.27","1","8gz0yse3qzro","28","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","127","118917","0.0-3.0-4.0-0.28","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","128","119430","0.0-3.0-4.0-1.28","1","8gz0yse3qzro","28","女性","","","","","",""
"453.40000000596046","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","129","119884","0.0-3.0-4.0-2.28","1","8gz0yse3qzro","28","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","130","120390","0.0-3.0-4.0-0.29","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","131","120904","0.0-3.0-4.0-1.29","1","8gz0yse3qzro","28","女性","","","","","",""
"413.80000001192093","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","132","121319","0.0-3.0-4.0-2.29","1","8gz0yse3qzro","28","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","133","121821","0.0-3.0-4.0-0.30","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","134","122330","0.0-3.0-4.0-1.30","1","8gz0yse3qzro","28","女性","","","","","",""
"467.5","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","135","122798","0.0-3.0-4.0-2.30","1","8gz0yse3qzro","28","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","136","123305","0.0-3.0-4.0-0.31","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","137","123814","0.0-3.0-4.0-1.31","1","8gz0yse3qzro","28","女性","","","","","",""
"485.69999998807907","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","138","124301","0.0-3.0-4.0-2.31","1","8gz0yse3qzro","28","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","139","124805","0.0-3.0-4.0-0.32","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","140","125306","0.0-3.0-4.0-1.32","1","8gz0yse3qzro","28","女性","","","","","",""
"360.09999999403954","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","141","125667","0.0-3.0-4.0-2.32","1","8gz0yse3qzro","28","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","142","126172","0.0-3.0-4.0-0.33","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","143","126685","0.0-3.0-4.0-1.33","1","8gz0yse3qzro","28","女性","","","","","",""
"372.19999998807907","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","144","127058","0.0-3.0-4.0-2.33","1","8gz0yse3qzro","28","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","145","127569","0.0-3.0-4.0-0.34","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","146","128078","0.0-3.0-4.0-1.34","1","8gz0yse3qzro","28","女性","","","","","",""
"443.7999999821186","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","147","128523","0.0-3.0-4.0-2.34","1","8gz0yse3qzro","28","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","148","129038","0.0-3.0-4.0-0.35","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","149","129551","0.0-3.0-4.0-1.35","1","8gz0yse3qzro","28","女性","","","","","",""
"360.5","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","150","129912","0.0-3.0-4.0-2.35","1","8gz0yse3qzro","28","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","151","130420","0.0-3.0-4.0-0.36","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","152","130933","0.0-3.0-4.0-1.36","1","8gz0yse3qzro","28","女性","","","","","",""
"380.5","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","153","131315","0.0-3.0-4.0-2.36","1","8gz0yse3qzro","28","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","154","131816","0.0-3.0-4.0-0.37","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","155","132325","0.0-3.0-4.0-1.37","1","8gz0yse3qzro","28","女性","","","","","",""
"424.5","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","156","132750","0.0-3.0-4.0-2.37","1","8gz0yse3qzro","28","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","157","133257","0.0-3.0-4.0-0.38","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","158","133772","0.0-3.0-4.0-1.38","1","8gz0yse3qzro","28","女性","","","","","",""
"419","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","159","134192","0.0-3.0-4.0-2.38","1","8gz0yse3qzro","28","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","160","134702","0.0-3.0-4.0-0.39","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","161","135213","0.0-3.0-4.0-1.39","1","8gz0yse3qzro","28","女性","","","","","",""
"341.59999999403954","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","162","135555","0.0-3.0-4.0-2.39","1","8gz0yse3qzro","28","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","163","136066","0.0-3.0-4.0-0.40","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","164","136568","0.0-3.0-4.0-1.40","1","8gz0yse3qzro","28","女性","","","","","",""
"461","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","165","137030","0.0-3.0-4.0-2.40","1","8gz0yse3qzro","28","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","166","137536","0.0-3.0-4.0-0.41","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","167","138051","0.0-3.0-4.0-1.41","1","8gz0yse3qzro","28","女性","","","","","",""
"401.80000001192093","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","168","138454","0.0-3.0-4.0-2.41","1","8gz0yse3qzro","28","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","169","138955","0.0-3.0-4.0-0.42","1","8gz0yse3qzro","28","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","170","139470","0.0-3.0-4.0-1.42","1","8gz0yse3qzro","28","女性","","","","","",""
