"rt","stimulus","response","task","trial_type","trial_index","time_elapsed","internal_node_id","CB","tempID","age","sex","success","question_order","value","condition","key","correct"
"750","<p style=""font-size: 48px"">>>>>></p>","j","flanker_practice","html-keyboard-response","10","163338","0.0-5.0-2.0-2.0","2","1f96wckn5emk","20","男性","","","","一致","j","1"
"null","","null","","html-keyboard-response","11","163853","0.0-5.0-2.0-0.1","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","12","164354","0.0-5.0-2.0-1.1","2","1f96wckn5emk","20","男性","","","","","",""
"540","<p style=""font-size: 48px"">--<--</p>","f","flanker_practice","html-keyboard-response","13","164898","0.0-5.0-2.0-2.1","2","1f96wckn5emk","20","男性","","","","中性","f","1"
"null","","null","","html-keyboard-response","14","165403","0.0-5.0-2.0-0.2","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","15","165923","0.0-5.0-2.0-1.2","2","1f96wckn5emk","20","男性","","","","","",""
"443","<p style=""font-size: 48px"">-->--</p>","j","flanker_practice","html-keyboard-response","16","166368","0.0-5.0-2.0-2.2","2","1f96wckn5emk","20","男性","","","","中性","j","1"
"null","","null","","html-keyboard-response","17","166873","0.0-5.0-2.0-0.3","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","18","167383","0.0-5.0-2.0-1.3","2","1f96wckn5emk","20","男性","","","","","",""
"653","<p style=""font-size: 48px""><<><<</p>","j","flanker_practice","html-keyboard-response","19","168038","0.0-5.0-2.0-2.3","2","1f96wckn5emk","20","男性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","20","168553","0.0-5.0-2.0-0.4","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","21","169062","0.0-5.0-2.0-1.4","2","1f96wckn5emk","20","男性","","","","","",""
"463","<p style=""font-size: 48px"">>>>>></p>","j","flanker_practice","html-keyboard-response","22","169528","0.0-5.0-2.0-2.4","2","1f96wckn5emk","20","男性","","","","一致","j","1"
"null","","null","","html-keyboard-response","23","170032","0.0-5.0-2.0-0.5","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","24","170538","0.0-5.0-2.0-1.5","2","1f96wckn5emk","20","男性","","","","","",""
"528","<p style=""font-size: 48px""><<<<<</p>","f","flanker_practice","html-keyboard-response","25","171068","0.0-5.0-2.0-2.5","2","1f96wckn5emk","20","男性","","","","一致","f","1"
"null","","null","","html-keyboard-response","26","171573","0.0-5.0-2.0-0.6","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","27","172093","0.0-5.0-2.0-1.6","2","1f96wckn5emk","20","男性","","","","","",""
"392","<p style=""font-size: 48px"">-->--</p>","j","flanker_practice","html-keyboard-response","28","172487","0.0-5.0-2.0-2.6","2","1f96wckn5emk","20","男性","","","","中性","j","1"
"null","","null","","html-keyboard-response","29","172992","0.0-5.0-2.0-0.7","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","30","173498","0.0-5.0-2.0-1.7","2","1f96wckn5emk","20","男性","","","","","",""
"588","<p style=""font-size: 48px"">>><>></p>","f","flanker_practice","html-keyboard-response","31","174087","0.0-5.0-2.0-2.7","2","1f96wckn5emk","20","男性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","32","174593","0.0-5.0-2.0-0.8","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","33","175094","0.0-5.0-2.0-1.8","2","1f96wckn5emk","20","男性","","","","","",""
"551","<p style=""font-size: 48px"">--<--</p>","f","flanker_practice","html-keyboard-response","34","175646","0.0-5.0-2.0-2.8","2","1f96wckn5emk","20","男性","","","","中性","f","1"
"null","","null","","html-keyboard-response","35","176153","0.0-5.0-2.0-0.9","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","36","176663","0.0-5.0-2.0-1.9","2","1f96wckn5emk","20","男性","","","","","",""
"512","<p style=""font-size: 48px""><<><<</p>","j","flanker_practice","html-keyboard-response","37","177177","0.0-5.0-2.0-2.9","2","1f96wckn5emk","20","男性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","38","177683","0.0-5.0-2.0-0.10","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","39","178203","0.0-5.0-2.0-1.10","2","1f96wckn5emk","20","男性","","","","","",""
"555","<p style=""font-size: 48px"">>><>></p>","f","flanker_practice","html-keyboard-response","40","178758","0.0-5.0-2.0-2.10","2","1f96wckn5emk","20","男性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","41","179273","0.0-5.0-2.0-0.11","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","42","179779","0.0-5.0-2.0-1.11","2","1f96wckn5emk","20","男性","","","","","",""
"469","<p style=""font-size: 48px""><<<<<</p>","f","flanker_practice","html-keyboard-response","43","180249","0.0-5.0-2.0-2.11","2","1f96wckn5emk","20","男性","","","","一致","f","1"
"1638","それでは本番を行います。<br>準備ができたら「f」キーか「j」キーを押して課題を開始してください。","f","instruction","html-keyboard-response","44","181888","0.0-5.0-3.0","2","1f96wckn5emk","20","男性","","","","","",""
"null","","null","","html-keyboard-response","45","182392","0.0-5.0-4.0-0.0","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","46","182902","0.0-5.0-4.0-1.0","2","1f96wckn5emk","20","男性","","","","","",""
"492","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","47","183397","0.0-5.0-4.0-2.0","2","1f96wckn5emk","20","男性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","48","183903","0.0-5.0-4.0-0.1","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","49","184423","0.0-5.0-4.0-1.1","2","1f96wckn5emk","20","男性","","","","","",""
"514","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","50","184939","0.0-5.0-4.0-2.1","2","1f96wckn5emk","20","男性","","","","中性","j","1"
"null","","null","","html-keyboard-response","51","185443","0.0-5.0-4.0-0.2","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","52","185963","0.0-5.0-4.0-1.2","2","1f96wckn5emk","20","男性","","","","","",""
"524","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","53","186488","0.0-5.0-4.0-2.2","2","1f96wckn5emk","20","男性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","54","186993","0.0-5.0-4.0-0.3","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","55","187513","0.0-5.0-4.0-1.3","2","1f96wckn5emk","20","男性","","","","","",""
"484","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","56","187998","0.0-5.0-4.0-2.3","2","1f96wckn5emk","20","男性","","","","一致","f","1"
"null","","null","","html-keyboard-response","57","188508","0.0-5.0-4.0-0.4","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","58","189020","0.0-5.0-4.0-1.4","2","1f96wckn5emk","20","男性","","","","","",""
"505","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","59","189528","0.0-5.0-4.0-2.4","2","1f96wckn5emk","20","男性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","60","190035","0.0-5.0-4.0-0.5","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","61","190553","0.0-5.0-4.0-1.5","2","1f96wckn5emk","20","男性","","","","","",""
"455","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","62","191008","0.0-5.0-4.0-2.5","2","1f96wckn5emk","20","男性","","","","一致","j","1"
"null","","null","","html-keyboard-response","63","191513","0.0-5.0-4.0-0.6","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","64","192022","0.0-5.0-4.0-1.6","2","1f96wckn5emk","20","男性","","","","","",""
"475","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","65","192498","0.0-5.0-4.0-2.6","2","1f96wckn5emk","20","男性","","","","中性","f","1"
"null","","null","","html-keyboard-response","66","193003","0.0-5.0-4.0-0.7","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","67","193522","0.0-5.0-4.0-1.7","2","1f96wckn5emk","20","男性","","","","","",""
"444","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","68","193969","0.0-5.0-4.0-2.7","2","1f96wckn5emk","20","男性","","","","中性","j","1"
"null","","null","","html-keyboard-response","69","194483","0.0-5.0-4.0-0.8","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","70","194994","0.0-5.0-4.0-1.8","2","1f96wckn5emk","20","男性","","","","","",""
"444","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","71","195438","0.0-5.0-4.0-2.8","2","1f96wckn5emk","20","男性","","","","中性","j","1"
"null","","null","","html-keyboard-response","72","195943","0.0-5.0-4.0-0.9","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","73","196453","0.0-5.0-4.0-1.9","2","1f96wckn5emk","20","男性","","","","","",""
"484","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","74","196938","0.0-5.0-4.0-2.9","2","1f96wckn5emk","20","男性","","","","一致","j","1"
"null","","null","","html-keyboard-response","75","197453","0.0-5.0-4.0-0.10","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","76","197972","0.0-5.0-4.0-1.10","2","1f96wckn5emk","20","男性","","","","","",""
"495","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","77","198468","0.0-5.0-4.0-2.10","2","1f96wckn5emk","20","男性","","","","一致","f","1"
"null","","null","","html-keyboard-response","78","198983","0.0-5.0-4.0-0.11","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","79","199503","0.0-5.0-4.0-1.11","2","1f96wckn5emk","20","男性","","","","","",""
"595","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","80","200098","0.0-5.0-4.0-2.11","2","1f96wckn5emk","20","男性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","81","200613","0.0-5.0-4.0-0.12","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","82","201123","0.0-5.0-4.0-1.12","2","1f96wckn5emk","20","男性","","","","","",""
"403","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","83","201527","0.0-5.0-4.0-2.12","2","1f96wckn5emk","20","男性","","","","中性","j","1"
"null","","null","","html-keyboard-response","84","202042","0.0-5.0-4.0-0.13","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","85","202544","0.0-5.0-4.0-1.13","2","1f96wckn5emk","20","男性","","","","","",""
"413","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","86","202957","0.0-5.0-4.0-2.13","2","1f96wckn5emk","20","男性","","","","中性","f","1"
"null","","null","","html-keyboard-response","87","203463","0.0-5.0-4.0-0.14","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","88","203973","0.0-5.0-4.0-1.14","2","1f96wckn5emk","20","男性","","","","","",""
"454","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","89","204428","0.0-5.0-4.0-2.14","2","1f96wckn5emk","20","男性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","90","204933","0.0-5.0-4.0-0.15","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","91","205442","0.0-5.0-4.0-1.15","2","1f96wckn5emk","20","男性","","","","","",""
"434","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","92","205878","0.0-5.0-4.0-2.15","2","1f96wckn5emk","20","男性","","","","中性","j","1"
"null","","null","","html-keyboard-response","93","206393","0.0-5.0-4.0-0.16","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","94","206898","0.0-5.0-4.0-1.16","2","1f96wckn5emk","20","男性","","","","","",""
"468","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","95","207368","0.0-5.0-4.0-2.16","2","1f96wckn5emk","20","男性","","","","一致","f","1"
"null","","null","","html-keyboard-response","96","207883","0.0-5.0-4.0-0.17","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","97","208393","0.0-5.0-4.0-1.17","2","1f96wckn5emk","20","男性","","","","","",""
"584","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","98","208979","0.0-5.0-4.0-2.17","2","1f96wckn5emk","20","男性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","99","209494","0.0-5.0-4.0-0.18","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","100","210013","0.0-5.0-4.0-1.18","2","1f96wckn5emk","20","男性","","","","","",""
"405","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","101","210418","0.0-5.0-4.0-2.18","2","1f96wckn5emk","20","男性","","","","中性","j","1"
"null","","null","","html-keyboard-response","102","210922","0.0-5.0-4.0-0.19","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","103","211443","0.0-5.0-4.0-1.19","2","1f96wckn5emk","20","男性","","","","","",""
"504","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","104","211949","0.0-5.0-4.0-2.19","2","1f96wckn5emk","20","男性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","105","212474","0.0-5.0-4.0-0.20","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","106","212983","0.0-5.0-4.0-1.20","2","1f96wckn5emk","20","男性","","","","","",""
"463","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","107","213448","0.0-5.0-4.0-2.20","2","1f96wckn5emk","20","男性","","","","中性","f","1"
"null","","null","","html-keyboard-response","108","213952","0.0-5.0-4.0-0.21","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","109","214462","0.0-5.0-4.0-1.21","2","1f96wckn5emk","20","男性","","","","","",""
"485","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","110","214948","0.0-5.0-4.0-2.21","2","1f96wckn5emk","20","男性","","","","一致","f","1"
"null","","null","","html-keyboard-response","111","215463","0.0-5.0-4.0-0.22","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","112","215973","0.0-5.0-4.0-1.22","2","1f96wckn5emk","20","男性","","","","","",""
"454","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","113","216427","0.0-5.0-4.0-2.22","2","1f96wckn5emk","20","男性","","","","中性","j","1"
"null","","null","","html-keyboard-response","114","216943","0.0-5.0-4.0-0.23","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","115","217458","0.0-5.0-4.0-1.23","2","1f96wckn5emk","20","男性","","","","","",""
"498","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","116","217958","0.0-5.0-4.0-2.23","2","1f96wckn5emk","20","男性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","117","218463","0.0-5.0-4.0-0.24","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","118","218983","0.0-5.0-4.0-1.24","2","1f96wckn5emk","20","男性","","","","","",""
"455","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","119","219437","0.0-5.0-4.0-2.24","2","1f96wckn5emk","20","男性","","","","一致","f","1"
"null","","null","","html-keyboard-response","120","219943","0.0-5.0-4.0-0.25","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","121","220453","0.0-5.0-4.0-1.25","2","1f96wckn5emk","20","男性","","","","","",""
"546","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","122","220999","0.0-5.0-4.0-2.25","2","1f96wckn5emk","20","男性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","123","221502","0.0-5.0-4.0-0.26","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","124","222013","0.0-5.0-4.0-1.26","2","1f96wckn5emk","20","男性","","","","","",""
"475","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","125","222488","0.0-5.0-4.0-2.26","2","1f96wckn5emk","20","男性","","","","中性","f","1"
"null","","null","","html-keyboard-response","126","222993","0.0-5.0-4.0-0.27","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","127","223503","0.0-5.0-4.0-1.27","2","1f96wckn5emk","20","男性","","","","","",""
"435","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","128","223939","0.0-5.0-4.0-2.27","2","1f96wckn5emk","20","男性","","","","一致","j","1"
"null","","null","","html-keyboard-response","129","224443","0.0-5.0-4.0-0.28","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","130","224963","0.0-5.0-4.0-1.28","2","1f96wckn5emk","20","男性","","","","","",""
"445","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","131","225409","0.0-5.0-4.0-2.28","2","1f96wckn5emk","20","男性","","","","中性","f","1"
"null","","null","","html-keyboard-response","132","225918","0.0-5.0-4.0-0.29","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","133","226433","0.0-5.0-4.0-1.29","2","1f96wckn5emk","20","男性","","","","","",""
"414","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","134","226848","0.0-5.0-4.0-2.29","2","1f96wckn5emk","20","男性","","","","一致","j","1"
"null","","null","","html-keyboard-response","135","227364","0.0-5.0-4.0-0.30","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","136","227878","0.0-5.0-4.0-1.30","2","1f96wckn5emk","20","男性","","","","","",""
"448","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","137","228328","0.0-5.0-4.0-2.30","2","1f96wckn5emk","20","男性","","","","一致","j","1"
"null","","null","","html-keyboard-response","138","228833","0.0-5.0-4.0-0.31","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","139","229353","0.0-5.0-4.0-1.31","2","1f96wckn5emk","20","男性","","","","","",""
"494","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","140","229848","0.0-5.0-4.0-2.31","2","1f96wckn5emk","20","男性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","141","230365","0.0-5.0-4.0-0.32","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","142","230882","0.0-5.0-4.0-1.32","2","1f96wckn5emk","20","男性","","","","","",""
"433","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","143","231319","0.0-5.0-4.0-2.32","2","1f96wckn5emk","20","男性","","","","中性","f","1"
"null","","null","","html-keyboard-response","144","231822","0.0-5.0-4.0-0.33","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","145","232333","0.0-5.0-4.0-1.33","2","1f96wckn5emk","20","男性","","","","","",""
"472","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","146","232808","0.0-5.0-4.0-2.33","2","1f96wckn5emk","20","男性","","","","一致","f","1"
"null","","null","","html-keyboard-response","147","233310","0.0-5.0-4.0-0.34","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","148","233823","0.0-5.0-4.0-1.34","2","1f96wckn5emk","20","男性","","","","","",""
"503","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","149","234328","0.0-5.0-4.0-2.34","2","1f96wckn5emk","20","男性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","150","234832","0.0-5.0-4.0-0.35","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","151","235352","0.0-5.0-4.0-1.35","2","1f96wckn5emk","20","男性","","","","","",""
"455","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","152","235808","0.0-5.0-4.0-2.35","2","1f96wckn5emk","20","男性","","","","中性","j","1"
"null","","null","","html-keyboard-response","153","236316","0.0-5.0-4.0-0.36","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","154","236832","0.0-5.0-4.0-1.36","2","1f96wckn5emk","20","男性","","","","","",""
"504","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","155","237338","0.0-5.0-4.0-2.36","2","1f96wckn5emk","20","男性","","","","中性","f","1"
"null","","null","","html-keyboard-response","156","237847","0.0-5.0-4.0-0.37","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","157","238354","0.0-5.0-4.0-1.37","2","1f96wckn5emk","20","男性","","","","","",""
"403","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","158","238758","0.0-5.0-4.0-2.37","2","1f96wckn5emk","20","男性","","","","一致","j","1"
"null","","null","","html-keyboard-response","159","239263","0.0-5.0-4.0-0.38","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","160","239779","0.0-5.0-4.0-1.38","2","1f96wckn5emk","20","男性","","","","","",""
"487","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","161","240267","0.0-5.0-4.0-2.38","2","1f96wckn5emk","20","男性","","","","一致","f","1"
"null","","null","","html-keyboard-response","162","240773","0.0-5.0-4.0-0.39","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","163","241283","0.0-5.0-4.0-1.39","2","1f96wckn5emk","20","男性","","","","","",""
"453","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","164","241738","0.0-5.0-4.0-2.39","2","1f96wckn5emk","20","男性","","","","中性","j","1"
"null","","null","","html-keyboard-response","165","242242","0.0-5.0-4.0-0.40","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","166","242748","0.0-5.0-4.0-1.40","2","1f96wckn5emk","20","男性","","","","","",""
"509","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","167","243258","0.0-5.0-4.0-2.40","2","1f96wckn5emk","20","男性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","168","243763","0.0-5.0-4.0-0.41","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","169","244273","0.0-5.0-4.0-1.41","2","1f96wckn5emk","20","男性","","","","","",""
"443","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","170","244718","0.0-5.0-4.0-2.41","2","1f96wckn5emk","20","男性","","","","一致","j","1"
"null","","null","","html-keyboard-response","171","245232","0.0-5.0-4.0-0.42","2","1f96wckn5emk","20","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","172","245743","0.0-5.0-4.0-1.42","2","1f96wckn5emk","20","男性","","","","","",""
