"rt","stimulus","response","task","trial_type","trial_index","time_elapsed","internal_node_id","CB","tempID","age","sex","success","question_order","value","condition","key","correct"
"505","<p style=""font-size: 48px""><<><<</p>","f","flanker_main","html-keyboard-response","48","41004","0.0-3.0-4.0-2.1","1","r7xd90coxcql","22","女性","","","","不一致","j","0"
"null","","null","","html-keyboard-response","49","41504","0.0-3.0-4.0-0.2","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","50","42013","0.0-3.0-4.0-1.2","1","r7xd90coxcql","22","女性","","","","","",""
"479","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","51","42496","0.0-3.0-4.0-2.2","1","r7xd90coxcql","22","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","52","43003","0.0-3.0-4.0-0.3","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","53","43505","0.0-3.0-4.0-1.3","1","r7xd90coxcql","22","女性","","","","","",""
"568","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","54","44075","0.0-3.0-4.0-2.3","1","r7xd90coxcql","22","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","55","44584","0.0-3.0-4.0-0.4","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","56","45099","0.0-3.0-4.0-1.4","1","r7xd90coxcql","22","女性","","","","","",""
"475","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","57","45575","0.0-3.0-4.0-2.4","1","r7xd90coxcql","22","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","58","46080","0.0-3.0-4.0-0.5","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","59","46589","0.0-3.0-4.0-1.5","1","r7xd90coxcql","22","女性","","","","","",""
"485","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","60","47075","0.0-3.0-4.0-2.5","1","r7xd90coxcql","22","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","61","47589","0.0-3.0-4.0-0.6","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","62","48105","0.0-3.0-4.0-1.6","1","r7xd90coxcql","22","女性","","","","","",""
"418","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","63","48525","0.0-3.0-4.0-2.6","1","r7xd90coxcql","22","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","64","49029","0.0-3.0-4.0-0.7","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","65","49539","0.0-3.0-4.0-1.7","1","r7xd90coxcql","22","女性","","","","","",""
"435","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","66","49975","0.0-3.0-4.0-2.7","1","r7xd90coxcql","22","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","67","50489","0.0-3.0-4.0-0.8","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","68","50999","0.0-3.0-4.0-1.8","1","r7xd90coxcql","22","女性","","","","","",""
"444","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","69","51445","0.0-3.0-4.0-2.8","1","r7xd90coxcql","22","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","70","51954","0.0-3.0-4.0-0.9","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","71","52460","0.0-3.0-4.0-1.9","1","r7xd90coxcql","22","女性","","","","","",""
"435","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","72","52895","0.0-3.0-4.0-2.9","1","r7xd90coxcql","22","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","73","53399","0.0-3.0-4.0-0.10","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","74","53910","0.0-3.0-4.0-1.10","1","r7xd90coxcql","22","女性","","","","","",""
"373","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","75","54285","0.0-3.0-4.0-2.10","1","r7xd90coxcql","22","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","76","54795","0.0-3.0-4.0-0.11","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","77","55299","0.0-3.0-4.0-1.11","1","r7xd90coxcql","22","女性","","","","","",""
"584","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","78","55884","0.0-3.0-4.0-2.11","1","r7xd90coxcql","22","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","79","56398","0.0-3.0-4.0-0.12","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","80","56902","0.0-3.0-4.0-1.12","1","r7xd90coxcql","22","女性","","","","","",""
"421","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","81","57324","0.0-3.0-4.0-2.12","1","r7xd90coxcql","22","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","82","57836","0.0-3.0-4.0-0.13","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","83","58339","0.0-3.0-4.0-1.13","1","r7xd90coxcql","22","女性","","","","","",""
"416","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","84","58755","0.0-3.0-4.0-2.13","1","r7xd90coxcql","22","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","85","59264","0.0-3.0-4.0-0.14","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","86","59769","0.0-3.0-4.0-1.14","1","r7xd90coxcql","22","女性","","","","","",""
"396","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","87","60166","0.0-3.0-4.0-2.14","1","r7xd90coxcql","22","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","88","60668","0.0-3.0-4.0-0.15","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","89","61182","0.0-3.0-4.0-1.15","1","r7xd90coxcql","22","女性","","","","","",""
"492","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","90","61675","0.0-3.0-4.0-2.15","1","r7xd90coxcql","22","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","91","62179","0.0-3.0-4.0-0.16","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","92","62685","0.0-3.0-4.0-1.16","1","r7xd90coxcql","22","女性","","","","","",""
"390","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","93","63076","0.0-3.0-4.0-2.16","1","r7xd90coxcql","22","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","94","63582","0.0-3.0-4.0-0.17","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","95","64093","0.0-3.0-4.0-1.17","1","r7xd90coxcql","22","女性","","","","","",""
"391","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","96","64486","0.0-3.0-4.0-2.17","1","r7xd90coxcql","22","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","97","64999","0.0-3.0-4.0-0.18","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","98","65510","0.0-3.0-4.0-1.18","1","r7xd90coxcql","22","女性","","","","","",""
"364","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","99","65875","0.0-3.0-4.0-2.18","1","r7xd90coxcql","22","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","100","66378","0.0-3.0-4.0-0.19","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","101","66878","0.0-3.0-4.0-1.19","1","r7xd90coxcql","22","女性","","","","","",""
"485","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","102","67365","0.0-3.0-4.0-2.19","1","r7xd90coxcql","22","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","103","67872","0.0-3.0-4.0-0.20","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","104","68383","0.0-3.0-4.0-1.20","1","r7xd90coxcql","22","女性","","","","","",""
"490","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","105","68875","0.0-3.0-4.0-2.20","1","r7xd90coxcql","22","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","106","69386","0.0-3.0-4.0-0.21","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","107","69899","0.0-3.0-4.0-1.21","1","r7xd90coxcql","22","女性","","","","","",""
"295","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","108","70195","0.0-3.0-4.0-2.21","1","r7xd90coxcql","22","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","109","70699","0.0-3.0-4.0-0.22","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","110","71214","0.0-3.0-4.0-1.22","1","r7xd90coxcql","22","女性","","","","","",""
"440","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","111","71655","0.0-3.0-4.0-2.22","1","r7xd90coxcql","22","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","112","72162","0.0-3.0-4.0-0.23","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","113","72679","0.0-3.0-4.0-1.23","1","r7xd90coxcql","22","女性","","","","","",""
"385","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","114","73064","0.0-3.0-4.0-2.23","1","r7xd90coxcql","22","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","115","73569","0.0-3.0-4.0-0.24","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","116","74076","0.0-3.0-4.0-1.24","1","r7xd90coxcql","22","女性","","","","","",""
"467","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","117","74545","0.0-3.0-4.0-2.24","1","r7xd90coxcql","22","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","118","75053","0.0-3.0-4.0-0.25","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","119","75562","0.0-3.0-4.0-1.25","1","r7xd90coxcql","22","女性","","","","","",""
"471","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","120","76035","0.0-3.0-4.0-2.25","1","r7xd90coxcql","22","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","121","76539","0.0-3.0-4.0-0.26","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","122","77048","0.0-3.0-4.0-1.26","1","r7xd90coxcql","22","女性","","","","","",""
"415","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","123","77465","0.0-3.0-4.0-2.26","1","r7xd90coxcql","22","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","124","77972","0.0-3.0-4.0-0.27","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","125","78480","0.0-3.0-4.0-1.27","1","r7xd90coxcql","22","女性","","","","","",""
"385","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","126","78865","0.0-3.0-4.0-2.27","1","r7xd90coxcql","22","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","127","79373","0.0-3.0-4.0-0.28","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","128","79882","0.0-3.0-4.0-1.28","1","r7xd90coxcql","22","女性","","","","","",""
"411","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","129","80295","0.0-3.0-4.0-2.28","1","r7xd90coxcql","22","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","130","80799","0.0-3.0-4.0-0.29","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","131","81303","0.0-3.0-4.0-1.29","1","r7xd90coxcql","22","女性","","","","","",""
"542","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","132","81844","0.0-3.0-4.0-2.29","1","r7xd90coxcql","22","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","133","82353","0.0-3.0-4.0-0.30","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","134","82859","0.0-3.0-4.0-1.30","1","r7xd90coxcql","22","女性","","","","","",""
"384","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","135","83245","0.0-3.0-4.0-2.30","1","r7xd90coxcql","22","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","136","83754","0.0-3.0-4.0-0.31","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","137","84269","0.0-3.0-4.0-1.31","1","r7xd90coxcql","22","女性","","","","","",""
"426","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","138","84695","0.0-3.0-4.0-2.31","1","r7xd90coxcql","22","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","139","85209","0.0-3.0-4.0-0.32","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","140","85722","0.0-3.0-4.0-1.32","1","r7xd90coxcql","22","女性","","","","","",""
"502","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","141","86225","0.0-3.0-4.0-2.32","1","r7xd90coxcql","22","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","142","86739","0.0-3.0-4.0-0.33","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","143","87249","0.0-3.0-4.0-1.33","1","r7xd90coxcql","22","女性","","","","","",""
"445","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","144","87694","0.0-3.0-4.0-2.33","1","r7xd90coxcql","22","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","145","88205","0.0-3.0-4.0-0.34","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","146","88714","0.0-3.0-4.0-1.34","1","r7xd90coxcql","22","女性","","","","","",""
"410","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","147","89125","0.0-3.0-4.0-2.34","1","r7xd90coxcql","22","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","148","89633","0.0-3.0-4.0-0.35","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","149","90150","0.0-3.0-4.0-1.35","1","r7xd90coxcql","22","女性","","","","","",""
"433","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","150","90585","0.0-3.0-4.0-2.35","1","r7xd90coxcql","22","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","151","91099","0.0-3.0-4.0-0.36","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","152","91604","0.0-3.0-4.0-1.36","1","r7xd90coxcql","22","女性","","","","","",""
"399","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","153","92004","0.0-3.0-4.0-2.36","1","r7xd90coxcql","22","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","154","92509","0.0-3.0-4.0-0.37","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","155","93021","0.0-3.0-4.0-1.37","1","r7xd90coxcql","22","女性","","","","","",""
"433","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","156","93454","0.0-3.0-4.0-2.37","1","r7xd90coxcql","22","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","157","93960","0.0-3.0-4.0-0.38","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","158","94472","0.0-3.0-4.0-1.38","1","r7xd90coxcql","22","女性","","","","","",""
"381","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","159","94855","0.0-3.0-4.0-2.38","1","r7xd90coxcql","22","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","160","95359","0.0-3.0-4.0-0.39","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","161","95874","0.0-3.0-4.0-1.39","1","r7xd90coxcql","22","女性","","","","","",""
"399","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","162","96275","0.0-3.0-4.0-2.39","1","r7xd90coxcql","22","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","163","96783","0.0-3.0-4.0-0.40","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","164","97293","0.0-3.0-4.0-1.40","1","r7xd90coxcql","22","女性","","","","","",""
"441","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","165","97734","0.0-3.0-4.0-2.40","1","r7xd90coxcql","22","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","166","98249","0.0-3.0-4.0-0.41","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","167","98756","0.0-3.0-4.0-1.41","1","r7xd90coxcql","22","女性","","","","","",""
"438","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","168","99194","0.0-3.0-4.0-2.41","1","r7xd90coxcql","22","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","169","99703","0.0-3.0-4.0-0.42","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","170","100209","0.0-3.0-4.0-1.42","1","r7xd90coxcql","22","女性","","","","","",""
"464","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","171","100675","0.0-3.0-4.0-2.42","1","r7xd90coxcql","22","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","172","101189","0.0-3.0-4.0-0.43","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","173","101695","0.0-3.0-4.0-1.43","1","r7xd90coxcql","22","女性","","","","","",""
"420","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","174","102115","0.0-3.0-4.0-2.43","1","r7xd90coxcql","22","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","175","102629","0.0-3.0-4.0-0.44","1","r7xd90coxcql","22","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","176","103139","0.0-3.0-4.0-1.44","1","r7xd90coxcql","22","女性","","","","","",""
